REGIONID,PRODUCTGROUP,PRODUCT,ITEM,YEARWEEK,YEAR,WEEK,QTY,HOLIDAY,HCLUS,PROMOTION,PRO_PERCENT
A01,PG05,P15,ITEM413,201522,2015,22,10,Y,1,N,0
A01,PG05,P15,ITEM413,201523,2015,23,11,N,4,N,0
A01,PG05,P15,ITEM413,201524,2015,24,12,N,4,N,0
A01,PG05,P15,ITEM413,201525,2015,25,12,Y,1,Y,0.189376443
A01,PG05,P15,ITEM413,201526,2015,26,16,Y,1,Y,0.189376443
A01,PG05,P15,ITEM413,201527,2015,27,25,Y,1,Y,0.189376443
A01,PG05,P15,ITEM413,201528,2015,28,14,Y,1,N,0
A01,PG05,P15,ITEM413,201529,2015,29,41,Y,1,N,0
A01,PG05,P15,ITEM413,201530,2015,30,35,N,4,Y,0.189376443
A01,PG05,P15,ITEM413,201531,2015,31,31,N,4,Y,0.189376443
A01,PG05,P15,ITEM413,201532,2015,32,28,N,4,Y,0.189376443
A01,PG05,P15,ITEM413,201533,2015,33,21,N,4,Y,0.189376443
A01,PG05,P15,ITEM413,201534,2015,34,42,N,4,Y,0.266281755
A01,PG05,P15,ITEM413,201535,2015,35,51,Y,1,Y,0.266281755
A01,PG05,P15,ITEM413,201536,2015,36,58,Y,1,Y,0.266281755
A01,PG05,P15,ITEM413,201537,2015,37,51,Y,1,Y,0.266281755
A01,PG05,P15,ITEM413,201538,2015,38,35,N,4,Y,0.266281755
A01,PG05,P15,ITEM413,201539,2015,39,29,N,4,Y,0.22817552
A01,PG05,P15,ITEM413,201540,2015,40,28,N,4,Y,0.22817552
A01,PG05,P15,ITEM413,201541,2015,41,23,N,4,Y,0.22817552
A01,PG05,P15,ITEM413,201542,2015,42,32,Y,2,Y,0.22817552
A01,PG05,P15,ITEM413,201543,2015,43,36,N,4,Y,0.22817552
A01,PG05,P15,ITEM413,201544,2015,44,14,N,4,Y,0.22817552
A01,PG05,P15,ITEM413,201545,2015,45,71,Y,0,Y,0.411778291
A01,PG05,P15,ITEM413,201546,2015,46,82,Y,0,Y,0.411778291
A01,PG05,P15,ITEM413,201547,2015,47,81,Y,0,Y,0.411778291
A01,PG05,P15,ITEM413,201548,2015,48,174,Y,0,Y,0.411778291
A01,PG05,P15,ITEM413,201549,2015,49,113,Y,0,Y,0.411778291
A01,PG05,P15,ITEM413,201550,2015,50,24,N,4,Y,0.305080831
A01,PG05,P15,ITEM413,201551,2015,51,38,N,4,Y,0.305080831
A01,PG05,P15,ITEM413,201552,2015,52,55,Y,1,Y,0.305080831
A01,PG05,P15,ITEM413,201553,2015,53,89,Y,1,Y,0.305080831
A01,PG05,P15,ITEM413,201601,2016,1,58,N,4,Y,0.305080831
A01,PG05,P15,ITEM413,201602,2016,2,22,N,4,Y,0.266281755
A01,PG05,P15,ITEM413,201603,2016,3,17,Y,2,Y,0.266281755
A01,PG05,P15,ITEM413,201604,2016,4,14,N,4,Y,0.266281755
A01,PG05,P15,ITEM413,201605,2016,5,11,N,4,N,0
A01,PG05,P15,ITEM413,201606,2016,6,17,N,4,Y,0.266281755
A01,PG05,P15,ITEM413,201607,2016,7,35,Y,1,Y,0.266281755
A01,PG05,P15,ITEM413,201608,2016,8,25,N,4,Y,0.266281755
A01,PG05,P15,ITEM413,201609,2016,9,19,N,4,Y,0.150577367
A01,PG05,P15,ITEM413,201610,2016,10,14,N,4,Y,0.150577367
A01,PG05,P15,ITEM413,201611,2016,11,24,N,4,Y,0.150577367
A01,PG05,P15,ITEM413,201612,2016,12,27,N,4,Y,0.150577367
A01,PG05,P15,ITEM413,201613,2016,13,12,N,4,Y,0.150577367
A01,PG05,P15,ITEM413,201614,2016,14,21,N,4,Y,0.22817552
A01,PG05,P15,ITEM413,201615,2016,15,31,N,4,Y,0.22817552
A01,PG05,P15,ITEM413,201616,2016,16,17,N,4,Y,0.22817552
A01,PG05,P15,ITEM413,201617,2016,17,9,N,4,Y,0.189376443
A01,PG05,P15,ITEM413,201618,2016,18,17,N,4,Y,0.189376443
A01,PG05,P15,ITEM413,201619,2016,19,14,N,4,Y,0.189376443
A01,PG05,P15,ITEM413,201620,2016,20,12,Y,1,Y,0.189376443
A01,PG05,P15,ITEM413,201621,2016,21,11,Y,1,N,0
A01,PG05,P15,ITEM413,201622,2016,22,13,Y,1,N,0
A01,PG05,P15,ITEM413,201623,2016,23,16,N,4,Y,0.189376443
A01,PG05,P15,ITEM413,201624,2016,24,1,N,4,Y,0.189376443
A01,PG05,P15,ITEM413,201625,2016,25,42,Y,1,Y,0.305080831
A01,PG05,P15,ITEM413,201626,2016,26,37,Y,1,Y,0.305080831
A01,PG05,P15,ITEM413,201627,2016,27,56,Y,1,Y,0.305080831
A01,PG05,P15,ITEM413,201628,2016,28,44,Y,1,Y,0.305080831
A01,PG05,P15,ITEM413,201629,2016,29,23,Y,1,Y,0.305080831
A01,PG05,P15,ITEM413,201630,2016,30,10,N,4,N,0
A01,PG05,P15,ITEM413,201631,2016,31,13,N,4,Y,0.305080831
A01,PG05,P15,ITEM413,201632,2016,32,28,N,4,Y,0.305080831
A01,PG05,P15,ITEM413,201633,2016,33,26,N,4,Y,0.305080831
A01,PG05,P15,ITEM413,201634,2016,34,8,Y,1,N,0
A01,PG05,P15,ITEM413,201635,2016,35,7,Y,1,N,0
A01,PG05,P15,ITEM413,201636,2016,36,3,Y,1,N,0
A01,PG05,P15,ITEM413,201637,2016,37,17,N,4,Y,0.266281755
A01,PG05,P15,ITEM413,201638,2016,38,18,N,4,Y,0.266281755
A01,PG05,P15,ITEM413,201639,2016,39,9,N,4,Y,0.266281755
A01,PG05,P15,ITEM413,201640,2016,40,3,N,4,N,0
A01,PG05,P15,ITEM413,201641,2016,41,4,Y,2,N,0
A01,PG05,P15,ITEM413,201642,2016,42,5,N,4,N,0
A01,PG05,P15,ITEM413,201643,2016,43,1,N,4,N,0
A01,PG05,P15,ITEM413,201644,2016,44,56,Y,0,Y,0.481062356
A01,PG05,P15,ITEM413,201645,2016,45,66,Y,0,Y,0.481062356
A01,PG05,P15,ITEM413,201646,2016,46,46,Y,0,Y,0.481062356
A01,PG05,P15,ITEM413,201647,2016,47,149,Y,0,Y,0.481062356
A01,PG05,P15,ITEM413,201648,2016,48,79,Y,0,Y,0.481062356
A01,PG05,P15,ITEM413,201649,2016,49,15,N,4,Y,0.343187067
A01,PG05,P15,ITEM413,201650,2016,50,26,N,4,Y,0.343187067
A01,PG05,P15,ITEM413,201651,2016,51,18,N,4,Y,0.343187067
A01,PG05,P15,ITEM413,201652,2016,52,35,Y,1,Y,0.343187067
A01,PG05,P15,ITEM413,201701,2017,1,23,Y,1,Y,0.343187067
A01,PG05,P15,ITEM413,201702,2017,2,1,N,4,N,0
A01,PG05,P15,ITEM413,201703,2017,3,6,Y,2,Y,0.381986143
A01,PG05,P15,ITEM413,201704,2017,4,3,N,4,Y,0.381986143
A01,PG05,P15,ITEM413,201705,2017,5,7,N,4,N,0
A01,PG05,P15,ITEM413,201706,2017,6,5,N,4,N,0
A01,PG05,P15,ITEM413,201707,2017,7,8,N,4,N,0
A01,PG05,P15,ITEM413,201708,2017,8,5,Y,1,N,0
A01,PG05,P15,ITEM413,201709,2017,9,2,N,4,N,0
A01,PG05,P15,ITEM413,201710,2017,10,7,N,4,N,0
A01,PG05,P15,ITEM413,201711,2017,11,6,N,4,N,0
A01,PG05,P15,ITEM413,201712,2017,12,1,N,4,N,0
A01,PG05,P15,ITEM413,201713,2017,13,3,N,4,N,0
A01,PG05,P15,ITEM413,201714,2017,14,5,N,4,N,0
A01,PG05,P15,ITEM413,201715,2017,15,9,N,4,N,0
A01,PG05,P15,ITEM413,201716,2017,16,1,N,4,N,0
A01,PG05,P15,ITEM413,201717,2017,17,2,N,4,N,0
A01,PG05,P15,ITEM414,201516,2015,16,1,N,4,N,0
A01,PG05,P15,ITEM414,201518,2015,18,1,N,4,N,0
A01,PG05,P15,ITEM414,201520,2015,20,1,Y,1,N,0
A01,PG05,P15,ITEM414,201521,2015,21,3,Y,1,N,0
A01,PG05,P15,ITEM414,201522,2015,22,1,Y,1,N,0
A01,PG05,P15,ITEM414,201523,2015,23,7,N,4,N,0
A01,PG05,P15,ITEM414,201524,2015,24,18,N,4,N,0
A01,PG05,P15,ITEM414,201525,2015,25,13,Y,1,Y,0.205087573
A01,PG05,P15,ITEM414,201526,2015,26,5,Y,1,Y,0.205087573
A01,PG05,P15,ITEM414,201527,2015,27,11,Y,1,Y,0.205087573
A01,PG05,P15,ITEM414,201528,2015,28,8,Y,1,N,0
A01,PG05,P15,ITEM414,201529,2015,29,10,Y,1,N,0
A01,PG05,P15,ITEM414,201530,2015,30,18,N,4,Y,0.205087573
A01,PG05,P15,ITEM414,201531,2015,31,4,N,4,Y,0.205087573
A01,PG05,P15,ITEM414,201532,2015,32,11,N,4,Y,0.205087573
A01,PG05,P15,ITEM414,201533,2015,33,11,N,4,Y,0.205087573
A01,PG05,P15,ITEM414,201534,2015,34,5,N,4,Y,0.247122602
A01,PG05,P15,ITEM414,201535,2015,35,19,Y,1,Y,0.247122602
A01,PG05,P15,ITEM414,201536,2015,36,23,Y,1,Y,0.247122602
A01,PG05,P15,ITEM414,201537,2015,37,31,Y,1,Y,0.247122602
A01,PG05,P15,ITEM414,201538,2015,38,13,N,4,Y,0.247122602
A01,PG05,P15,ITEM414,201539,2015,39,3,N,4,Y,0.205087573
A01,PG05,P15,ITEM414,201540,2015,40,8,N,4,Y,0.205087573
A01,PG05,P15,ITEM414,201541,2015,41,12,N,4,Y,0.205087573
A01,PG05,P15,ITEM414,201542,2015,42,7,Y,2,Y,0.205087573
A01,PG05,P15,ITEM414,201543,2015,43,4,N,4,Y,0.205087573
A01,PG05,P15,ITEM414,201544,2015,44,2,N,4,Y,0.205087573
A01,PG05,P15,ITEM414,201545,2015,45,21,Y,0,Y,0.400250209
A01,PG05,P15,ITEM414,201546,2015,46,36,Y,0,Y,0.400250209
A01,PG05,P15,ITEM414,201547,2015,47,30,Y,0,Y,0.400250209
A01,PG05,P15,ITEM414,201548,2015,48,68,Y,0,Y,0.400250209
A01,PG05,P15,ITEM414,201549,2015,49,52,Y,0,Y,0.400250209
A01,PG05,P15,ITEM414,201550,2015,50,6,N,4,Y,0.288407006
A01,PG05,P15,ITEM414,201551,2015,51,10,N,4,Y,0.288407006
A01,PG05,P15,ITEM414,201552,2015,52,14,Y,1,Y,0.288407006
A01,PG05,P15,ITEM414,201553,2015,53,21,Y,1,Y,0.288407006
A01,PG05,P15,ITEM414,201601,2016,1,14,N,4,Y,0.288407006
A01,PG05,P15,ITEM414,201602,2016,2,9,N,4,Y,0.247122602
A01,PG05,P15,ITEM414,201603,2016,3,12,Y,2,Y,0.247122602
A01,PG05,P15,ITEM414,201604,2016,4,5,N,4,Y,0.247122602
A01,PG05,P15,ITEM414,201605,2016,5,3,N,4,N,0
A01,PG05,P15,ITEM414,201606,2016,6,8,N,4,Y,0.247122602
A01,PG05,P15,ITEM414,201607,2016,7,10,Y,1,Y,0.247122602
A01,PG05,P15,ITEM414,201608,2016,8,12,N,4,Y,0.247122602
A01,PG05,P15,ITEM414,201609,2016,9,9,N,4,Y,0.163803169
A01,PG05,P15,ITEM414,201610,2016,10,12,N,4,Y,0.163803169
A01,PG05,P15,ITEM414,201611,2016,11,22,N,4,Y,0.163803169
A01,PG05,P15,ITEM414,201612,2016,12,8,N,4,Y,0.163803169
A01,PG05,P15,ITEM414,201613,2016,13,7,N,4,Y,0.163803169
A01,PG05,P15,ITEM414,201614,2016,14,8,N,4,Y,0.205087573
A01,PG05,P15,ITEM414,201615,2016,15,7,N,4,Y,0.205087573
A01,PG05,P15,ITEM414,201616,2016,16,6,N,4,Y,0.205087573
A01,PG05,P15,ITEM414,201617,2016,17,4,N,4,Y,0.205087573
A01,PG05,P15,ITEM414,201618,2016,18,6,N,4,Y,0.205087573
A01,PG05,P15,ITEM414,201619,2016,19,3,N,4,Y,0.205087573
A01,PG05,P15,ITEM414,201620,2016,20,5,Y,1,Y,0.205087573
A01,PG05,P15,ITEM414,201621,2016,21,6,Y,1,N,0
A01,PG05,P15,ITEM414,201622,2016,22,4,Y,1,N,0
A01,PG05,P15,ITEM414,201623,2016,23,11,N,4,Y,0.205087573
A01,PG05,P15,ITEM414,201624,2016,24,5,N,4,Y,0.205087573
A01,PG05,P15,ITEM414,201625,2016,25,14,Y,1,Y,0.288407006
A01,PG05,P15,ITEM414,201626,2016,26,16,Y,1,Y,0.288407006
A01,PG05,P15,ITEM414,201627,2016,27,10,Y,1,Y,0.288407006
A01,PG05,P15,ITEM414,201628,2016,28,22,Y,1,Y,0.288407006
A01,PG05,P15,ITEM414,201629,2016,29,9,Y,1,Y,0.288407006
A01,PG05,P15,ITEM414,201630,2016,30,2,N,4,N,0
A01,PG05,P15,ITEM414,201631,2016,31,5,N,4,Y,0.288407006
A01,PG05,P15,ITEM414,201632,2016,32,9,N,4,Y,0.288407006
A01,PG05,P15,ITEM414,201633,2016,33,5,N,4,Y,0.288407006
A01,PG05,P15,ITEM414,201634,2016,34,3,Y,1,N,0
A01,PG05,P15,ITEM414,201635,2016,35,2,Y,1,N,0
A01,PG05,P15,ITEM414,201636,2016,36,5,Y,1,N,0
A01,PG05,P15,ITEM414,201637,2016,37,5,N,4,Y,0.247122602
A01,PG05,P15,ITEM414,201638,2016,38,10,N,4,Y,0.247122602
A01,PG05,P15,ITEM414,201639,2016,39,3,N,4,Y,0.247122602
A01,PG05,P15,ITEM414,201641,2016,41,2,Y,2,N,0
A01,PG05,P15,ITEM414,201642,2016,42,2,N,4,N,0
A01,PG05,P15,ITEM414,201643,2016,43,1,N,4,N,0
A01,PG05,P15,ITEM414,201644,2016,44,16,Y,0,Y,0.475312761
A01,PG05,P15,ITEM414,201645,2016,45,16,Y,0,Y,0.475312761
A01,PG05,P15,ITEM414,201646,2016,46,23,Y,0,Y,0.475312761
A01,PG05,P15,ITEM414,201647,2016,47,80,Y,0,Y,0.475312761
A01,PG05,P15,ITEM414,201648,2016,48,42,Y,0,Y,0.475312761
A01,PG05,P15,ITEM414,201649,2016,49,5,N,4,Y,0.330442035
A01,PG05,P15,ITEM414,201650,2016,50,9,N,4,Y,0.330442035
A01,PG05,P15,ITEM414,201651,2016,51,4,N,4,Y,0.330442035
A01,PG05,P15,ITEM414,201652,2016,52,12,Y,1,Y,0.330442035
A01,PG05,P15,ITEM414,201701,2017,1,16,Y,1,Y,0.330442035
A01,PG05,P15,ITEM414,201702,2017,2,2,N,4,N,0
A01,PG05,P15,ITEM414,201703,2017,3,1,Y,2,Y,0.371726439
A01,PG05,P15,ITEM414,201705,2017,5,4,N,4,N,0
A01,PG05,P15,ITEM414,201706,2017,6,3,N,4,N,0
A01,PG05,P15,ITEM414,201707,2017,7,1,N,4,N,0
A01,PG05,P15,ITEM414,201708,2017,8,1,Y,1,N,0
A01,PG05,P15,ITEM414,201709,2017,9,2,N,4,N,0
A01,PG05,P15,ITEM414,201710,2017,10,4,N,4,N,0
A01,PG05,P15,ITEM414,201711,2017,11,1,N,4,N,0
A01,PG05,P15,ITEM414,201712,2017,12,2,N,4,N,0
A01,PG05,P15,ITEM414,201714,2017,14,1,N,4,N,0
A01,PG05,P15,ITEM414,201715,2017,15,1,N,4,N,0
A01,PG05,P15,ITEM414,201717,2017,17,1,N,4,N,0
A01,PG05,P15,ITEM415,201501,2015,1,11,Y,1,Y,0.197264843
A01,PG05,P15,ITEM415,201502,2015,2,5,N,4,Y,0.197264843
A01,PG05,P15,ITEM415,201503,2015,3,5,N,4,N,0
A01,PG05,P15,ITEM415,201504,2015,4,2,Y,2,N,0
A01,PG05,P15,ITEM415,201505,2015,5,3,N,4,N,0
A01,PG05,P15,ITEM415,201506,2015,6,8,N,4,Y,0.160040027
A01,PG05,P15,ITEM415,201507,2015,7,9,N,4,Y,0.160040027
A01,PG05,P15,ITEM415,201508,2015,8,7,Y,1,Y,0.160040027
A01,PG05,P15,ITEM415,201509,2015,9,12,N,4,Y,0.160040027
A01,PG05,P15,ITEM415,201510,2015,10,6,N,4,N,0
A01,PG05,P15,ITEM415,201511,2015,11,13,N,4,N,0
A01,PG05,P15,ITEM415,201512,2015,12,12,N,4,N,0
A01,PG05,P15,ITEM415,201513,2015,13,9,N,4,N,0
A01,PG05,P15,ITEM415,201514,2015,14,5,N,4,N,0
A01,PG05,P15,ITEM415,201515,2015,15,12,N,4,N,0
A01,PG05,P15,ITEM415,201516,2015,16,9,N,4,N,0
A01,PG05,P15,ITEM415,201517,2015,17,8,N,4,N,0
A01,PG05,P15,ITEM415,201518,2015,18,4,N,4,N,0
A01,PG05,P15,ITEM415,201519,2015,19,6,N,4,N,0
A01,PG05,P15,ITEM415,201520,2015,20,7,Y,1,Y,0.197264843
A01,PG05,P15,ITEM415,201521,2015,21,9,Y,1,Y,0.197264843
A01,PG05,P15,ITEM415,201522,2015,22,12,Y,1,Y,0.197264843
A01,PG05,P15,ITEM415,201523,2015,23,9,N,4,Y,0.197264843
A01,PG05,P15,ITEM415,201524,2015,24,8,N,4,N,0
A01,PG05,P15,ITEM415,201525,2015,25,6,Y,1,N,0
A01,PG05,P15,ITEM415,201526,2015,26,16,Y,1,Y,0.263909273
A01,PG05,P15,ITEM415,201527,2015,27,24,Y,1,Y,0.263909273
A01,PG05,P15,ITEM415,201528,2015,28,16,Y,1,Y,0.263909273
A01,PG05,P15,ITEM415,201529,2015,29,15,Y,1,Y,0.263909273
A01,PG05,P15,ITEM415,201530,2015,30,4,N,4,N,0
A01,PG05,P15,ITEM415,201531,2015,31,12,N,4,N,0
A01,PG05,P15,ITEM415,201532,2015,32,7,N,4,N,0
A01,PG05,P15,ITEM415,201533,2015,33,4,N,4,N,0
A01,PG05,P15,ITEM415,201534,2015,34,3,N,4,N,0
A01,PG05,P15,ITEM415,201535,2015,35,7,Y,1,Y,0.197264843
A01,PG05,P15,ITEM415,201536,2015,36,11,Y,1,Y,0.197264843
A01,PG05,P15,ITEM415,201537,2015,37,14,Y,1,Y,0.197264843
A01,PG05,P15,ITEM415,201538,2015,38,6,N,4,Y,0.197264843
A01,PG05,P15,ITEM415,201539,2015,39,1,N,4,N,0
A01,PG05,P15,ITEM415,201540,2015,40,7,N,4,N,0
A01,PG05,P15,ITEM415,201541,2015,41,2,N,4,N,0
A01,PG05,P15,ITEM415,201542,2015,42,6,Y,2,N,0
A01,PG05,P15,ITEM415,201543,2015,43,6,N,4,N,0
A01,PG05,P15,ITEM415,201544,2015,44,8,N,4,N,0
A01,PG05,P15,ITEM415,201545,2015,45,17,Y,0,Y,0.340160107
A01,PG05,P15,ITEM415,201546,2015,46,18,Y,0,Y,0.340160107
A01,PG05,P15,ITEM415,201547,2015,47,30,Y,0,Y,0.340160107
A01,PG05,P15,ITEM415,201548,2015,48,51,Y,0,Y,0.340160107
A01,PG05,P15,ITEM415,201549,2015,49,37,Y,0,Y,0.340160107
A01,PG05,P15,ITEM415,201550,2015,50,9,N,4,N,0
A01,PG05,P15,ITEM415,201551,2015,51,7,N,4,Y,0.197264843
A01,PG05,P15,ITEM415,201552,2015,52,11,Y,1,Y,0.197264843
A01,PG05,P15,ITEM415,201553,2015,53,15,Y,1,Y,0.197264843
A01,PG05,P15,ITEM415,201601,2016,1,13,N,4,Y,0.197264843
A01,PG05,P15,ITEM415,201602,2016,2,6,N,4,N,0
A01,PG05,P15,ITEM415,201603,2016,3,3,Y,2,N,0
A01,PG05,P15,ITEM415,201604,2016,4,10,N,4,N,0
A01,PG05,P15,ITEM415,201605,2016,5,16,N,4,Y,0.197264843
A01,PG05,P15,ITEM415,201606,2016,6,15,N,4,Y,0.197264843
A01,PG05,P15,ITEM415,201607,2016,7,6,Y,1,Y,0.197264843
A01,PG05,P15,ITEM415,201608,2016,8,9,N,4,Y,0.197264843
A01,PG05,P15,ITEM415,201609,2016,9,6,N,4,N,0
A01,PG05,P15,ITEM415,201610,2016,10,9,N,4,N,0
A01,PG05,P15,ITEM415,201611,2016,11,9,N,4,N,0
A01,PG05,P15,ITEM415,201612,2016,12,6,N,4,N,0
A01,PG05,P15,ITEM415,201613,2016,13,13,N,4,N,0
A01,PG05,P15,ITEM415,201614,2016,14,14,N,4,N,0
A01,PG05,P15,ITEM415,201615,2016,15,5,N,4,N,0
A01,PG05,P15,ITEM415,201616,2016,16,4,N,4,N,0
A01,PG05,P15,ITEM415,201617,2016,17,4,N,4,Y,0.197264843
A01,PG05,P15,ITEM415,201618,2016,18,2,N,4,Y,0.197264843
A01,PG05,P15,ITEM415,201619,2016,19,8,N,4,Y,0.197264843
A01,PG05,P15,ITEM415,201620,2016,20,7,Y,1,Y,0.197264843
A01,PG05,P15,ITEM415,201621,2016,21,11,Y,1,Y,0.197264843
A01,PG05,P15,ITEM415,201622,2016,22,8,Y,1,Y,0.197264843
A01,PG05,P15,ITEM415,201623,2016,23,2,N,4,Y,0.197264843
A01,PG05,P15,ITEM415,201624,2016,24,7,N,4,N,0
A01,PG05,P15,ITEM415,201625,2016,25,7,Y,1,N,0
A01,PG05,P15,ITEM415,201626,2016,26,10,Y,1,N,0
A01,PG05,P15,ITEM415,201627,2016,27,10,Y,1,N,0
A01,PG05,P15,ITEM415,201628,2016,28,1,Y,1,N,0
A01,PG05,P15,ITEM415,201629,2016,29,5,Y,1,N,0
A01,PG05,P15,ITEM415,201631,2016,31,2,N,4,N,0
A01,PG05,P15,ITEM415,201632,2016,32,1,N,4,N,0
A01,PG05,P15,ITEM415,201633,2016,33,4,N,4,N,0
A01,PG05,P15,ITEM415,201634,2016,34,2,Y,1,Y,0.197264843
A01,PG05,P15,ITEM415,201635,2016,35,7,Y,1,Y,0.197264843
A01,PG05,P15,ITEM415,201636,2016,36,5,Y,1,Y,0.197264843
A01,PG05,P15,ITEM415,201637,2016,37,4,N,4,Y,0.197264843
A01,PG05,P15,ITEM415,201638,2016,38,1,N,4,N,0
A01,PG05,P15,ITEM415,201639,2016,39,2,N,4,N,0
A01,PG05,P15,ITEM415,201640,2016,40,1,N,4,N,0
A01,PG05,P15,ITEM415,201641,2016,41,3,Y,2,N,0
A01,PG05,P15,ITEM415,201643,2016,43,1,N,4,N,0
A01,PG05,P15,ITEM415,201644,2016,44,1,Y,0,N,0
A01,PG05,P15,ITEM415,201646,2016,46,1,Y,0,N,0
A01,PG05,P15,ITEM415,201647,2016,47,3,Y,0,N,0
A01,PG05,P15,ITEM415,201651,2016,51,2,N,4,N,0
A01,PG05,P15,ITEM416,201501,2015,1,10,Y,1,Y,0.211937098
A01,PG05,P15,ITEM416,201502,2015,2,3,N,4,Y,0.211937098
A01,PG05,P15,ITEM416,201503,2015,3,3,N,4,N,0
A01,PG05,P15,ITEM416,201504,2015,4,6,Y,2,N,0
A01,PG05,P15,ITEM416,201505,2015,5,1,N,4,N,0
A01,PG05,P15,ITEM416,201506,2015,6,5,N,4,Y,0.164331665
A01,PG05,P15,ITEM416,201507,2015,7,5,N,4,Y,0.164331665
A01,PG05,P15,ITEM416,201508,2015,8,4,Y,1,Y,0.164331665
A01,PG05,P15,ITEM416,201509,2015,9,4,N,4,Y,0.164331665
A01,PG05,P15,ITEM416,201510,2015,10,3,N,4,N,0
A01,PG05,P15,ITEM416,201511,2015,11,6,N,4,N,0
A01,PG05,P15,ITEM416,201512,2015,12,2,N,4,N,0
A01,PG05,P15,ITEM416,201513,2015,13,5,N,4,N,0
A01,PG05,P15,ITEM416,201514,2015,14,2,N,4,N,0
A01,PG05,P15,ITEM416,201515,2015,15,6,N,4,N,0
A01,PG05,P15,ITEM416,201516,2015,16,3,N,4,N,0
A01,PG05,P15,ITEM416,201517,2015,17,5,N,4,N,0
A01,PG05,P15,ITEM416,201518,2015,18,4,N,4,N,0
A01,PG05,P15,ITEM416,201520,2015,20,2,Y,1,Y,0.211293781
A01,PG05,P15,ITEM416,201521,2015,21,9,Y,1,Y,0.211293781
A01,PG05,P15,ITEM416,201522,2015,22,8,Y,1,Y,0.211293781
A01,PG05,P15,ITEM416,201523,2015,23,5,N,4,Y,0.211293781
A01,PG05,P15,ITEM416,201524,2015,24,7,N,4,N,0
A01,PG05,P15,ITEM416,201525,2015,25,4,Y,1,N,0
A01,PG05,P15,ITEM416,201526,2015,26,11,Y,1,Y,0.283345247
A01,PG05,P15,ITEM416,201527,2015,27,11,Y,1,Y,0.283345247
A01,PG05,P15,ITEM416,201528,2015,28,12,Y,1,Y,0.283345247
A01,PG05,P15,ITEM416,201529,2015,29,10,Y,1,Y,0.283345247
A01,PG05,P15,ITEM416,201530,2015,30,1,N,4,N,0
A01,PG05,P15,ITEM416,201531,2015,31,2,N,4,N,0
A01,PG05,P15,ITEM416,201532,2015,32,2,N,4,N,0
A01,PG05,P15,ITEM416,201533,2015,33,3,N,4,N,0
A01,PG05,P15,ITEM416,201534,2015,34,1,N,4,N,0
A01,PG05,P15,ITEM416,201535,2015,35,4,Y,1,Y,0.211293781
A01,PG05,P15,ITEM416,201536,2015,36,4,Y,1,Y,0.211293781
A01,PG05,P15,ITEM416,201537,2015,37,1,Y,1,Y,0.211293781
A01,PG05,P15,ITEM416,201538,2015,38,1,N,4,Y,0.211293781
A01,PG05,P15,ITEM416,201539,2015,39,2,N,4,N,0
A01,PG05,P15,ITEM416,201540,2015,40,2,N,4,N,0
A01,PG05,P15,ITEM416,201541,2015,41,1,N,4,N,0
A01,PG05,P15,ITEM416,201542,2015,42,2,Y,2,N,0
A01,PG05,P15,ITEM416,201543,2015,43,2,N,4,N,0
A01,PG05,P15,ITEM416,201544,2015,44,2,N,4,N,0
A01,PG05,P15,ITEM416,201545,2015,45,7,Y,0,Y,0.357326662
A01,PG05,P15,ITEM416,201546,2015,46,4,Y,0,Y,0.357326662
A01,PG05,P15,ITEM416,201547,2015,47,9,Y,0,Y,0.357326662
A01,PG05,P15,ITEM416,201548,2015,48,5,Y,0,Y,0.357326662
A01,PG05,P15,ITEM416,201549,2015,49,6,Y,0,Y,0.357326662
A01,PG05,P15,ITEM416,201550,2015,50,3,N,4,N,0
A01,PG05,P15,ITEM416,201551,2015,51,1,N,4,Y,0.211293781
A01,PG05,P15,ITEM416,201552,2015,52,4,Y,1,Y,0.211293781
A01,PG05,P15,ITEM416,201553,2015,53,8,Y,1,Y,0.211293781
A01,PG05,P15,ITEM416,201601,2016,1,3,N,4,Y,0.211293781
A01,PG05,P15,ITEM416,201602,2016,2,5,N,4,N,0
A01,PG05,P15,ITEM416,201603,2016,3,4,Y,2,N,0
A01,PG05,P15,ITEM416,201604,2016,4,7,N,4,N,0
A01,PG05,P15,ITEM416,201605,2016,5,5,N,4,Y,0.211293781
A01,PG05,P15,ITEM416,201606,2016,6,3,N,4,Y,0.211293781
A01,PG05,P15,ITEM416,201607,2016,7,8,Y,1,Y,0.211293781
A01,PG05,P15,ITEM416,201608,2016,8,2,N,4,Y,0.211293781
A01,PG05,P15,ITEM416,201609,2016,9,4,N,4,N,0
A01,PG05,P15,ITEM416,201610,2016,10,2,N,4,N,0
A01,PG05,P15,ITEM416,201611,2016,11,2,N,4,N,0
A01,PG05,P15,ITEM416,201612,2016,12,1,N,4,N,0
A01,PG05,P15,ITEM416,201613,2016,13,4,N,4,N,0
A01,PG05,P15,ITEM416,201614,2016,14,3,N,4,N,0
A01,PG05,P15,ITEM416,201615,2016,15,5,N,4,N,0
A01,PG05,P15,ITEM416,201616,2016,16,9,N,4,N,0
A01,PG05,P15,ITEM416,201617,2016,17,2,N,4,Y,0.211293781
A01,PG05,P15,ITEM416,201618,2016,18,2,N,4,Y,0.211293781
A01,PG05,P15,ITEM416,201619,2016,19,6,N,4,Y,0.211293781
A01,PG05,P15,ITEM416,201620,2016,20,3,Y,1,Y,0.211293781
