year,month,region,subsidiary,product,brand,model,model_group,Capa,feature,sales_qty,sales_price,mon
2016,APR,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0476,MODELG0468,366,FEATURE2,179,205466,4
2016,APR,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0477,MODELG0469,357,FEATURE2,98,95053,4
2016,APR,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0492,MODELG0484,367,FEATURE2,129,77334,4
2016,APR,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0472,MODELG0464,357,FEATURE2,73,55900,4
2016,APR,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0512,MODELG0504,373,FEATURE2,11,7755,4
2016,APR,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0482,MODELG0474,339,FEATURE2,3,1883,4
2016,APR,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0506,MODELG0498,382,FEATURE2,112,100494,4
2016,APR,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0507,MODELG0499,384,FEATURE2,17,12946,4
2016,APR,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0511,MODELG0503,373,FEATURE2,2,1686,4
2016,APR,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0407,MODELG0406,311,FEATURE2,243,102368,4
2016,APR,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0369,MODELG0369,328,FEATURE2,271,130537,4
2016,APR,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0459,MODELG0451,328,FEATURE2,153,68344,4
2016,APR,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0414,MODELG0413,311,FEATURE2,35,17360,4
2016,APR,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0450,MODELG0444,328,FEATURE2,234,105167,4
2016,APR,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0453,MODELG0446,328,FEATURE2,36,15469,4
2016,APR,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0444,MODELG0440,304,FEATURE2,94,48278,4
2016,APR,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0390,MODELG0390,307,FEATURE2,353,144460,4
2016,APR,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0458,MODELG0450,307,FEATURE2,79,44733,4
2016,APR,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0496,MODELG0488,365,FEATURE2,8,5614,4
2016,APR,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0410,MODELG0409,311,FEATURE2,27,12451,4
2016,APR,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0456,MODELG0448,328,FEATURE2,210,110293,4
2016,APR,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0413,MODELG0412,311,FEATURE2,8,4027,4
2016,APR,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0411,MODELG0410,311,FEATURE2,1,606,4
2016,APR,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0627,MODELG0616,324,FEATURE2,11,10096,4
2016,APR,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0508,MODELG0500,384,FEATURE2,59,42359,4
2016,APR,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0446,MODELG0442,306,FEATURE2,13,5363,4
2016,APR,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0408,MODELG0407,311,FEATURE2,193,75986,4
2016,APR,Europe,SUBSIDIARY2,PRODUCT1,BRAND1,MODEL0199,MODELG0199,399,FEATURE2,114,82183,4
2016,APR,Europe,SUBSIDIARY2,PRODUCT1,BRAND1,MODEL0104,MODELG0104,319,FEATURE2,5,2157,4
2016,APR,Europe,SUBSIDIARY2,PRODUCT1,BRAND1,MODEL0175,MODELG0175,355,FEATURE2,129,83678,4
2016,APR,Europe,SUBSIDIARY2,PRODUCT1,BRAND1,MODEL0117,MODELG0117,308,FEATURE2,4,1540,4
2016,APR,Europe,SUBSIDIARY2,PRODUCT1,BRAND1,MODEL0109,MODELG0109,319,FEATURE2,11,5451,4
2016,APR,Europe,SUBSIDIARY2,PRODUCT1,BRAND1,MODEL0214,MODELG0214,315,FEATURE2,1,509,4
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0630,MODELG0619,328,FEATURE2,309,277917,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0652,MODELG0641,370,FEATURE2,2,996,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0635,MODELG0624,357,FEATURE2,22,9298,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0588,MODELG0578,324,FEATURE2,128,116295,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0594,MODELG0584,346,FEATURE2,4,2621,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0651,MODELG0640,372,FEATURE2,1,655,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0658,MODELG0647,374,FEATURE2,3,1484,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0431,MODELG0428,310,FEATURE2,82,38274,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0434,MODELG0431,310,FEATURE2,1034,423269,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0368,MODELG0368,304,FEATURE2,388,193402,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0432,MODELG0429,310,FEATURE2,494,206147,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0632,MODELG0621,357,FEATURE2,9,4540,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0423,MODELG0422,304,FEATURE2,949,525579,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0435,MODELG0432,310,FEATURE2,557,241056,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0367,MODELG0367,304,FEATURE2,1,577,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0425,MODELG0423,304,FEATURE2,976,492841,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0428,MODELG0426,310,FEATURE2,393,169410,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0427,MODELG0425,310,FEATURE2,1604,754293,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0418,MODELG0417,308,FEATURE2,1,511,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0629,MODELG0618,324,FEATURE2,37,33697,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0631,MODELG0620,328,FEATURE2,29,26886,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0437,MODELG0433,310,FEATURE2,15,5525,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0426,MODELG0424,304,FEATURE2,158,77070,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0657,MODELG0646,374,FEATURE2,12,6919,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0497,MODELG0489,367,FEATURE2,66,42711,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0464,MODELG0456,335,FEATURE2,224,190460,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0510,MODELG0502,384,FEATURE2,22,15898,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0487,MODELG0479,367,FEATURE2,95,51618,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0509,MODELG0501,384,FEATURE2,59,42815,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0491,MODELG0483,367,FEATURE2,359,213274,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0371,MODELG0371,346,FEATURE2,136,74207,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0467,MODELG0459,328,FEATURE2,182,167551,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0483,MODELG0475,367,FEATURE2,32,18708,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0486,MODELG0478,365,FEATURE2,21,14599,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0479,MODELG0471,367,FEATURE2,10,5502,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0489,MODELG0481,367,FEATURE2,1,618,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0476,MODELG0468,366,FEATURE2,260,288999,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0477,MODELG0469,357,FEATURE2,132,124441,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0492,MODELG0484,367,FEATURE2,156,88301,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0472,MODELG0464,357,FEATURE2,38,28975,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0512,MODELG0504,373,FEATURE2,14,10669,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0482,MODELG0474,339,FEATURE2,22,11597,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0506,MODELG0498,382,FEATURE2,139,122674,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0507,MODELG0499,384,FEATURE2,14,9750,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0511,MODELG0503,373,FEATURE2,5,4163,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0407,MODELG0406,311,FEATURE2,715,276132,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0369,MODELG0369,328,FEATURE2,407,192267,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0459,MODELG0451,328,FEATURE2,195,85101,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0414,MODELG0413,311,FEATURE2,59,26489,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0450,MODELG0444,328,FEATURE2,347,147691,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0453,MODELG0446,328,FEATURE2,129,56007,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0444,MODELG0440,304,FEATURE2,95,46636,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0390,MODELG0390,307,FEATURE2,300,119691,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0458,MODELG0450,307,FEATURE2,91,51032,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0496,MODELG0488,365,FEATURE2,11,7444,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0410,MODELG0409,311,FEATURE2,80,35664,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0456,MODELG0448,328,FEATURE2,228,117927,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0413,MODELG0412,311,FEATURE2,11,5221,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0411,MODELG0410,311,FEATURE2,4,2293,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0627,MODELG0616,324,FEATURE2,12,10320,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0508,MODELG0500,384,FEATURE2,39,26999,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0446,MODELG0442,306,FEATURE2,16,6773,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0408,MODELG0407,311,FEATURE2,328,124902,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND1,MODEL0199,MODELG0199,399,FEATURE2,96,69802,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND1,MODEL0116,MODELG0116,318,FEATURE2,18,5733,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND1,MODEL0104,MODELG0104,319,FEATURE2,24,12585,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND1,MODEL0175,MODELG0175,355,FEATURE2,114,71004,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND1,MODEL0109,MODELG0109,319,FEATURE2,7,3366,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND1,MODEL0214,MODELG0214,315,FEATURE2,32,17328,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND1,MODEL0113,MODELG0113,324,FEATURE2,31,17638,5
2016,MAY,Europe,SUBSIDIARY2,PRODUCT1,BRAND1,MODEL0156,MODELG0156,366,FEATURE2,34,22029,5
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0630,MODELG0619,328,FEATURE2,237,203441,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0589,MODELG0579,357,FEATURE2,3,1457,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0635,MODELG0624,357,FEATURE2,34,13884,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0588,MODELG0578,324,FEATURE2,120,105586,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0594,MODELG0584,346,FEATURE2,3,1905,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0651,MODELG0640,372,FEATURE2,2,1162,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0431,MODELG0428,310,FEATURE2,93,41964,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0434,MODELG0431,310,FEATURE2,924,375715,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0368,MODELG0368,304,FEATURE2,287,143220,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0429,MODELG0427,310,FEATURE2,44,20493,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0432,MODELG0429,310,FEATURE2,469,188405,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0423,MODELG0422,304,FEATURE2,1094,594936,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0435,MODELG0432,310,FEATURE2,370,154111,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0367,MODELG0367,304,FEATURE2,1,559,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0425,MODELG0423,304,FEATURE2,867,420769,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0428,MODELG0426,310,FEATURE2,350,147868,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0427,MODELG0425,310,FEATURE2,1568,707858,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0418,MODELG0417,308,FEATURE2,20,9619,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0629,MODELG0618,324,FEATURE2,33,28944,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0633,MODELG0622,357,FEATURE2,1,355,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0631,MODELG0620,328,FEATURE2,29,25325,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0437,MODELG0433,310,FEATURE2,26,10630,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0426,MODELG0424,304,FEATURE2,156,74906,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0657,MODELG0646,374,FEATURE2,9,5029,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0497,MODELG0489,367,FEATURE2,65,40661,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0464,MODELG0456,335,FEATURE2,199,163802,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0510,MODELG0502,384,FEATURE2,21,14965,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0487,MODELG0479,367,FEATURE2,82,43250,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0509,MODELG0501,384,FEATURE2,50,36250,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0491,MODELG0483,367,FEATURE2,315,181520,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0371,MODELG0371,346,FEATURE2,114,59132,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0467,MODELG0459,328,FEATURE2,166,150356,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0483,MODELG0475,367,FEATURE2,42,22044,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0486,MODELG0478,365,FEATURE2,25,17070,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0479,MODELG0471,367,FEATURE2,29,15122,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0476,MODELG0468,366,FEATURE2,262,283970,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0477,MODELG0469,357,FEATURE2,119,108505,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0492,MODELG0484,367,FEATURE2,85,45961,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0472,MODELG0464,357,FEATURE2,18,13361,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0512,MODELG0504,373,FEATURE2,32,21652,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0482,MODELG0474,339,FEATURE2,22,11577,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0506,MODELG0498,382,FEATURE2,121,103171,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0507,MODELG0499,384,FEATURE2,8,5011,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0511,MODELG0503,373,FEATURE2,3,2266,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0407,MODELG0406,311,FEATURE2,519,201203,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0369,MODELG0369,328,FEATURE2,392,180510,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0459,MODELG0451,328,FEATURE2,183,77848,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0414,MODELG0413,311,FEATURE2,35,16654,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0450,MODELG0444,328,FEATURE2,285,121872,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0453,MODELG0446,328,FEATURE2,104,42577,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0444,MODELG0440,304,FEATURE2,112,53186,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0390,MODELG0390,307,FEATURE2,852,323396,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0458,MODELG0450,307,FEATURE2,85,45164,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0496,MODELG0488,365,FEATURE2,16,10640,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0410,MODELG0409,311,FEATURE2,99,43684,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0456,MODELG0448,328,FEATURE2,308,152636,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0413,MODELG0412,311,FEATURE2,6,2774,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0411,MODELG0410,311,FEATURE2,74,34298,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0627,MODELG0616,324,FEATURE2,21,16641,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0508,MODELG0500,384,FEATURE2,45,30219,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0495,MODELG0487,367,FEATURE2,9,5551,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0501,MODELG0493,360,FEATURE2,2,1270,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0446,MODELG0442,306,FEATURE2,56,21924,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0408,MODELG0407,311,FEATURE2,448,163158,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND1,MODEL0199,MODELG0199,399,FEATURE2,186,128524,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND1,MODEL0104,MODELG0104,319,FEATURE2,51,23014,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND1,MODEL0166,MODELG0166,354,FEATURE2,4,2459,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND1,MODEL0175,MODELG0175,355,FEATURE2,89,52140,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND1,MODEL0186,MODELG0186,343,FEATURE2,1,544,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND1,MODEL0109,MODELG0109,319,FEATURE2,8,3525,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND1,MODEL0214,MODELG0214,315,FEATURE2,60,30642,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND1,MODEL0113,MODELG0113,324,FEATURE2,96,54387,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND1,MODEL0156,MODELG0156,366,FEATURE2,126,79629,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND1,MODEL0176,MODELG0176,366,FEATURE2,7,4554,6
2016,JUN,Europe,SUBSIDIARY2,PRODUCT1,BRAND1,MODEL0088,MODELG0088,324,FEATURE2,7,5464,6
2016,JUL,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0630,MODELG0619,328,FEATURE2,473,354930,7
2016,JUL,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0638,MODELG0627,357,FEATURE2,1,468,7
2016,JUL,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0635,MODELG0624,357,FEATURE2,13,5215,7
2016,JUL,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0588,MODELG0578,324,FEATURE2,114,85666,7
2016,JUL,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0594,MODELG0584,346,FEATURE2,2,1251,7
2016,JUL,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0651,MODELG0640,372,FEATURE2,2,1101,7
2016,JUL,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0431,MODELG0428,310,FEATURE2,100,44597,7
2016,JUL,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0434,MODELG0431,310,FEATURE2,1034,421647,7
2016,JUL,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0368,MODELG0368,304,FEATURE2,292,143509,7
2016,JUL,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0429,MODELG0427,310,FEATURE2,57,25412,7
2016,JUL,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0432,MODELG0429,310,FEATURE2,437,165389,7
2016,JUL,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0423,MODELG0422,304,FEATURE2,1426,759066,7
2016,JUL,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0435,MODELG0432,310,FEATURE2,335,139883,7
2016,JUL,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0367,MODELG0367,304,FEATURE2,1,550,7
2016,JUL,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0425,MODELG0423,304,FEATURE2,828,395226,7
2016,JUL,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0428,MODELG0426,310,FEATURE2,464,199149,7
2016,JUL,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0427,MODELG0425,310,FEATURE2,1612,696457,7
2016,JUL,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0418,MODELG0417,308,FEATURE2,46,21855,7
2016,JUL,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0629,MODELG0618,324,FEATURE2,20,15889,7
2016,JUL,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0631,MODELG0620,328,FEATURE2,37,28168,7
2016,JUL,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0437,MODELG0433,310,FEATURE2,35,13163,7
2016,JUL,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0426,MODELG0424,304,FEATURE2,162,76431,7
2016,JUL,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0657,MODELG0646,374,FEATURE2,8,5767,7
2016,JUL,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0497,MODELG0489,367,FEATURE2,84,51827,7
2016,JUL,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0464,MODELG0456,335,FEATURE2,227,176082,7
2016,JUL,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0510,MODELG0502,384,FEATURE2,18,12611,7
2016,JUL,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0487,MODELG0479,367,FEATURE2,86,44704,7
2016,JUL,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0509,MODELG0501,384,FEATURE2,49,34859,7
2016,JUL,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0491,MODELG0483,367,FEATURE2,497,271795,7
2016,JUL,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0371,MODELG0371,346,FEATURE2,144,75015,7
2016,JUL,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0467,MODELG0459,328,FEATURE2,156,142853,7
2016,JUL,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0483,MODELG0475,367,FEATURE2,68,35839,7
2016,JUL,Europe,SUBSIDIARY2,PRODUCT1,BRAND2,MODEL0486,MODELG0478,365,FEATURE2,30,19716,7
