REGIONID,PRODUCT,YEARWEEK,QTY
A27,PRODUCT58,201547,26
A27,PRODUCT63,201547,4
A27,PRODUCT15,201547,13
A27,PRODUCT4,201547,13
A27,PRODUCT16,201547,0
A27,PRODUCT59,201547,537340
A27,PRODUCT34,201547,6935
A27,PRODUCT40,201547,9856
A27,PRODUCT47,201547,12
A27,PRODUCT60,201547,0
A27,PRODUCT56,201547,315
A27,PRODUCT57,201547,6445
A27,PRODUCT12,201547,14309
A27,PRODUCT33,201547,1333
A46,PRODUCT58,201547,1079
A46,PRODUCT59,201547,12521
A46,PRODUCT34,201547,4087
A01,PRODUCT2,201547,28864
A01,PRODUCT6,201547,159
A01,PRODUCT58,201547,22912
A01,PRODUCT63,201547,69271
A01,PRODUCT15,201547,4993
A01,PRODUCT4,201547,68773
A01,PRODUCT16,201547,2824
A01,PRODUCT59,201547,681873
A01,PRODUCT34,201547,94496
A01,PRODUCT7,201547,3082
A01,PRODUCT75,201547,38430
A01,PRODUCT8,201547,225
A01,PRODUCT19,201547,3459
A01,PRODUCT20,201547,33
A01,PRODUCT47,201547,25133
A01,PRODUCT60,201547,0
A01,PRODUCT56,201547,7573
A01,PRODUCT57,201547,5935
A01,PRODUCT12,201547,378339
A01,PRODUCT1,201547,8214
A01,PRODUCT33,201547,17276
A01,PRODUCT14,201547,32572
A01,PRODUCT62,201547,22087
A02,PRODUCT2,201547,6492
A02,PRODUCT6,201547,0
A02,PRODUCT58,201547,621
A02,PRODUCT63,201547,2856
A02,PRODUCT4,201547,3003
A02,PRODUCT16,201547,24
A02,PRODUCT59,201547,56073
A02,PRODUCT34,201547,13740
A02,PRODUCT47,201547,1895
A02,PRODUCT60,201547,0
A02,PRODUCT56,201547,261
A02,PRODUCT57,201547,87
A02,PRODUCT12,201547,16317
A02,PRODUCT1,201547,342
A02,PRODUCT33,201547,1596
A02,PRODUCT14,201547,1848
A02,PRODUCT62,201547,710
A03,PRODUCT2,201547,6997
A03,PRODUCT6,201547,0
A03,PRODUCT58,201547,258
A03,PRODUCT63,201547,4873
A03,PRODUCT15,201547,1000
A03,PRODUCT4,201547,2928
A03,PRODUCT16,201547,2892
A03,PRODUCT59,201547,215576
A03,PRODUCT34,201547,20264
A58,PRODUCT58,201602,155
A58,PRODUCT59,201602,49528
A58,PRODUCT34,201602,3213
A58,PRODUCT47,201602,1
A58,PRODUCT60,201602,412
A58,PRODUCT56,201602,21
A58,PRODUCT57,201602,60
A58,PRODUCT12,201602,6349
A58,PRODUCT1,201602,338
A58,PRODUCT33,201602,388
A38,PRODUCT58,201602,36
A38,PRODUCT59,201602,33288
A38,PRODUCT34,201602,920
A38,PRODUCT60,201602,135
A38,PRODUCT56,201602,33
A38,PRODUCT57,201602,170
A38,PRODUCT12,201602,36
A38,PRODUCT33,201602,252
A14,PRODUCT58,201602,315
A14,PRODUCT63,201602,450
A14,PRODUCT15,201602,214
A14,PRODUCT4,201602,774
A14,PRODUCT16,201602,286
A14,PRODUCT36,201602,1
A14,PRODUCT5,201602,32
A14,PRODUCT59,201602,87155
A14,PRODUCT34,201602,8410
A14,PRODUCT26,201602,178
A14,PRODUCT64,201602,501
A14,PRODUCT48,201602,182
A14,PRODUCT49,201602,76
A14,PRODUCT74,201602,89
A14,PRODUCT40,201602,2
A14,PRODUCT47,201602,17
A14,PRODUCT60,201602,1149
A14,PRODUCT56,201602,243
A14,PRODUCT12,201602,13039
A14,PRODUCT1,201602,145
A14,PRODUCT41,201602,1618
A14,PRODUCT42,201602,573
A14,PRODUCT51,201602,18
A14,PRODUCT33,201602,836
A14,PRODUCT14,201602,6
A07,PRODUCT58,201602,163
A07,PRODUCT63,201602,71
A07,PRODUCT15,201602,208
A07,PRODUCT4,201602,141
A07,PRODUCT16,201602,22
A07,PRODUCT36,201602,0
A07,PRODUCT59,201602,21466
A07,PRODUCT34,201602,1590
A07,PRODUCT40,201602,2
A07,PRODUCT60,201602,183
A07,PRODUCT56,201602,15
A07,PRODUCT57,201602,49
A07,PRODUCT61,201602,0
A07,PRODUCT12,201602,2304
A07,PRODUCT1,201602,31
A07,PRODUCT33,201602,242
A13,PRODUCT58,201602,49
A13,PRODUCT63,201602,861
A13,PRODUCT15,201602,0
A13,PRODUCT4,201602,821
A13,PRODUCT5,201602,-1
A13,PRODUCT59,201602,50638
A13,PRODUCT34,201602,6794
A13,PRODUCT52,201602,1
A13,PRODUCT38,201602,1386
A13,PRODUCT26,201602,24
A13,PRODUCT64,201602,35
A13,PRODUCT74,201602,2
A13,PRODUCT40,201602,371
A13,PRODUCT47,201602,21
A13,PRODUCT60,201602,575
A13,PRODUCT56,201602,101
A13,PRODUCT12,201602,9327
A13,PRODUCT1,201602,463
A13,PRODUCT41,201602,105
A13,PRODUCT42,201602,5
A13,PRODUCT51,201602,5
A13,PRODUCT33,201602,1735
A13,PRODUCT14,201602,143
A39,PRODUCT58,201602,153
A39,PRODUCT63,201602,191
A39,PRODUCT4,201602,166
A39,PRODUCT16,201602,42
A39,PRODUCT66,201602,2
A39,PRODUCT37,201602,1
A39,PRODUCT50,201602,0
A39,PRODUCT76,201602,12
A39,PRODUCT67,201602,5
A39,PRODUCT10,201602,0
A39,PRODUCT27,201602,20
A39,PRODUCT53,201602,8
A39,PRODUCT59,201602,25160
A39,PRODUCT34,201602,1499
A39,PRODUCT7,201602,0
A39,PRODUCT75,201602,891
A39,PRODUCT8,201602,3
A39,PRODUCT19,201602,16
A39,PRODUCT20,201602,0
A39,PRODUCT25,201602,0
A39,PRODUCT72,201602,0
A39,PRODUCT28,201602,246
A39,PRODUCT29,201602,139
A39,PRODUCT47,201602,0
A39,PRODUCT60,201602,63
A39,PRODUCT56,201602,20
A39,PRODUCT61,201602,0
A39,PRODUCT12,201602,2242
A39,PRODUCT1,201602,44
A39,PRODUCT33,201602,107
A39,PRODUCT14,201602,6
A57,PRODUCT58,201602,143
A57,PRODUCT63,201602,18
A57,PRODUCT15,201602,165
A57,PRODUCT4,201602,68
A57,PRODUCT16,201602,43
A57,PRODUCT59,201602,30937
A57,PRODUCT34,201602,1608
A57,PRODUCT60,201602,11
A57,PRODUCT56,201602,4
A57,PRODUCT57,201602,5
A57,PRODUCT12,201602,3045
A57,PRODUCT1,201602,178
A57,PRODUCT33,201602,19
A64,PRODUCT58,201602,372
A64,PRODUCT63,201602,1042
A64,PRODUCT15,201602,53
A64,PRODUCT4,201602,963
A64,PRODUCT16,201602,5
A64,PRODUCT59,201602,21440
A64,PRODUCT34,201602,4167
A11,PRODUCT58,201604,95
A11,PRODUCT63,201604,82
A11,PRODUCT15,201604,135
A11,PRODUCT4,201604,130
A47,PRODUCT2,201604,9230
A47,PRODUCT58,201604,12176
A47,PRODUCT59,201604,217008
A48,PRODUCT35,201550,497
A48,PRODUCT25,201550,623
A48,PRODUCT3,201550,24
A48,PRODUCT72,201550,2
A51,PRODUCT58,201551,258
A51,PRODUCT63,201551,541
A51,PRODUCT15,201551,1160
A51,PRODUCT4,201551,652
A51,PRODUCT16,201551,628
A51,PRODUCT59,201551,50239
A51,PRODUCT34,201551,6127
A51,PRODUCT40,201551,18
A51,PRODUCT47,201551,4
A51,PRODUCT60,201551,496
A51,PRODUCT56,201551,53
A55,PRODUCT58,201547,0
A55,PRODUCT59,201547,14468
A55,PRODUCT34,201547,390
A00,PRODUCT58,201547,2
A00,PRODUCT59,201547,54774
A00,PRODUCT34,201547,54
A29,PRODUCT58,201547,4
A29,PRODUCT59,201547,103697
A29,PRODUCT34,201547,3257
A63,PRODUCT58,201547,4
A63,PRODUCT59,201547,3339
A63,PRODUCT34,201547,342
A66,PRODUCT58,201547,1
A66,PRODUCT59,201547,5757
A66,PRODUCT34,201547,142
A67,PRODUCT58,201547,10
A67,PRODUCT59,201547,17517
A67,PRODUCT34,201547,352
A69,PRODUCT58,201547,2
A69,PRODUCT59,201547,11069
A69,PRODUCT34,201547,99
A68,PRODUCT58,201547,0
A68,PRODUCT59,201547,8690
A68,PRODUCT34,201547,251
A53,PRODUCT58,201547,0
A53,PRODUCT59,201547,8200
A53,PRODUCT34,201547,2
A70,PRODUCT58,201547,6
A70,PRODUCT59,201547,69978
A70,PRODUCT34,201547,2147
A27,PRODUCT62,201547,6081
A27,PRODUCT17,201547,3915
A23,PRODUCT58,201547,939
A23,PRODUCT63,201547,1533
A23,PRODUCT15,201547,236
A23,PRODUCT4,201547,1049
A23,PRODUCT16,201547,2
A23,PRODUCT36,201547,0
A23,PRODUCT59,201547,45817
A23,PRODUCT34,201547,15780
A23,PRODUCT47,201547,997
A23,PRODUCT60,201547,1064
A23,PRODUCT56,201547,356
A23,PRODUCT57,201547,2536
A23,PRODUCT12,201547,5430
A01,PRODUCT1,201643,549
A01,PRODUCT33,201643,10964
A01,PRODUCT14,201643,11311
A01,PRODUCT62,201643,2418
A02,PRODUCT2,201643,8633
A02,PRODUCT6,201643,1
A02,PRODUCT58,201643,880
A02,PRODUCT63,201643,2569
A02,PRODUCT4,201643,1719
A02,PRODUCT16,201643,41
A02,PRODUCT59,201643,45558
A02,PRODUCT34,201643,10576
A02,PRODUCT47,201643,973
A02,PRODUCT60,201643,1
A02,PRODUCT56,201643,545
A02,PRODUCT57,201643,131
A02,PRODUCT12,201643,8466
A02,PRODUCT1,201643,35
A02,PRODUCT33,201643,1631
A02,PRODUCT14,201643,1775
A02,PRODUCT62,201643,710
A03,PRODUCT2,201643,8036
A03,PRODUCT6,201643,-24
A03,PRODUCT58,201643,2891
A03,PRODUCT63,201643,1811
A03,PRODUCT15,201643,39
A03,PRODUCT4,201643,860
A03,PRODUCT16,201643,531
A03,PRODUCT59,201643,133667
A03,PRODUCT34,201643,12181
A03,PRODUCT47,201643,791
A03,PRODUCT56,201643,178
A03,PRODUCT57,201643,1474
A03,PRODUCT12,201643,12521
A03,PRODUCT1,201643,36
A03,PRODUCT33,201643,1099
A03,PRODUCT14,201643,165
A03,PRODUCT62,201643,1089
A19,PRODUCT58,201643,281
A19,PRODUCT59,201643,38312
A19,PRODUCT34,201643,352
A16,PRODUCT58,201643,2966
A16,PRODUCT63,201643,5068
A16,PRODUCT15,201643,242
A16,PRODUCT4,201643,3973
A16,PRODUCT16,201643,372
A16,PRODUCT59,201643,108402
A16,PRODUCT34,201643,14945
A16,PRODUCT38,201643,2948
A16,PRODUCT26,201643,97
A16,PRODUCT64,201643,199
A16,PRODUCT48,201643,0
A16,PRODUCT49,201643,21
A16,PRODUCT74,201643,14
A16,PRODUCT40,201643,111
A16,PRODUCT47,201643,129
A16,PRODUCT60,201643,1970
A16,PRODUCT56,201643,1676
A16,PRODUCT12,201643,26213
A16,PRODUCT1,201643,53
A16,PRODUCT41,201643,0
A16,PRODUCT51,201643,1
A16,PRODUCT68,201643,0
A16,PRODUCT33,201643,4631
A16,PRODUCT14,201643,151
A10,PRODUCT2,201643,10752
A10,PRODUCT58,201643,3474
A10,PRODUCT63,201643,6368
A10,PRODUCT15,201643,0
A10,PRODUCT4,201643,3256
A10,PRODUCT16,201643,350
A10,PRODUCT59,201643,157011
A10,PRODUCT34,201643,32373
A10,PRODUCT40,201643,0
A10,PRODUCT47,201643,13
A10,PRODUCT60,201643,840
A10,PRODUCT56,201643,439
A10,PRODUCT61,201643,0
A10,PRODUCT12,201643,27111
A10,PRODUCT1,201643,503
A10,PRODUCT33,201643,2007
A10,PRODUCT14,201643,91
A27,PRODUCT12,201636,21373
A27,PRODUCT33,201636,1743
A27,PRODUCT62,201636,7910
A27,PRODUCT17,201636,3047
A23,PRODUCT58,201636,2531
A23,PRODUCT63,201636,1866
A23,PRODUCT15,201636,203
A23,PRODUCT4,201636,1126
A23,PRODUCT16,201636,0
A23,PRODUCT36,201636,0
A23,PRODUCT59,201636,41940
A23,PRODUCT34,201636,11251
A23,PRODUCT47,201636,761
A23,PRODUCT60,201636,521
A23,PRODUCT56,201636,283
A23,PRODUCT57,201636,1465
A23,PRODUCT12,201636,4662
A23,PRODUCT1,201636,34
A23,PRODUCT33,201636,1400
A23,PRODUCT14,201636,18
A23,PRODUCT62,201636,1074
A65,PRODUCT58,201636,371
A65,PRODUCT59,201636,14368
A65,PRODUCT34,201636,2010
A65,PRODUCT40,201636,14
A65,PRODUCT47,201636,38
A65,PRODUCT60,201636,75
A65,PRODUCT56,201636,52
A65,PRODUCT57,201636,107
A65,PRODUCT12,201636,681
A65,PRODUCT1,201636,1
A65,PRODUCT33,201636,146
A65,PRODUCT14,201636,41
A65,PRODUCT62,201636,201
A24,PRODUCT58,201636,251
A24,PRODUCT63,201636,52
A24,PRODUCT15,201636,923
A24,PRODUCT4,201636,487
A24,PRODUCT16,201636,49
A24,PRODUCT59,201636,195841
A24,PRODUCT34,201636,8155
A24,PRODUCT40,201636,0
A24,PRODUCT47,201636,1
A24,PRODUCT56,201636,199
A24,PRODUCT57,201636,1994
A24,PRODUCT12,201636,8492
A24,PRODUCT33,201636,655
A24,PRODUCT14,201636,0
A24,PRODUCT62,201636,1859
A24,PRODUCT17,201636,0
A26,PRODUCT58,201636,373
A26,PRODUCT63,201636,227
A26,PRODUCT15,201636,203
A26,PRODUCT4,201636,455
A26,PRODUCT16,201636,11
A26,PRODUCT59,201636,143606
A26,PRODUCT34,201636,7139
A26,PRODUCT40,201636,161
A26,PRODUCT47,201636,1
A26,PRODUCT60,201636,12
A26,PRODUCT56,201636,46
A26,PRODUCT57,201636,3275
A26,PRODUCT61,201636,0
A26,PRODUCT12,201636,9590
A26,PRODUCT1,201636,0
A26,PRODUCT33,201636,312
A26,PRODUCT14,201636,5
A51,PRODUCT59,201637,28368
A51,PRODUCT34,201637,870
A51,PRODUCT40,201637,29
A51,PRODUCT47,201637,16
A51,PRODUCT60,201637,709
A51,PRODUCT56,201637,104
A51,PRODUCT12,201637,3649
A51,PRODUCT1,201637,33
A51,PRODUCT33,201637,459
A51,PRODUCT14,201637,22
A12,PRODUCT58,201637,841
A12,PRODUCT63,201637,1132
A12,PRODUCT15,201637,249
A12,PRODUCT4,201637,1902
A12,PRODUCT16,201637,26
A12,PRODUCT59,201637,135245
A12,PRODUCT34,201637,12753
A12,PRODUCT40,201637,45
A12,PRODUCT47,201637,24
A12,PRODUCT60,201637,1697
A12,PRODUCT56,201637,230
A12,PRODUCT57,201637,1307
A12,PRODUCT12,201637,9627
A12,PRODUCT1,201637,27
A12,PRODUCT33,201637,2724
A12,PRODUCT14,201637,179
A08,PRODUCT58,201637,3071
A08,PRODUCT63,201637,768
A08,PRODUCT15,201637,0
A08,PRODUCT4,201637,746
A08,PRODUCT16,201637,32
A08,PRODUCT36,201637,0
A08,PRODUCT59,201637,54591
A08,PRODUCT34,201637,10408
A08,PRODUCT40,201637,14
A08,PRODUCT47,201637,29
A08,PRODUCT60,201637,941
A08,PRODUCT56,201637,178
A08,PRODUCT57,201637,19
A08,PRODUCT61,201637,0
A08,PRODUCT12,201637,6688
A08,PRODUCT1,201637,76
A08,PRODUCT33,201637,1603
A08,PRODUCT14,201637,96
A59,PRODUCT4,201639,36
A59,PRODUCT16,201639,16
A59,PRODUCT36,201639,0
A59,PRODUCT59,201639,7355
A59,PRODUCT34,201639,807
A59,PRODUCT47,201639,1
A59,PRODUCT60,201639,88
A50,PRODUCT58,201611,140
A50,PRODUCT59,201611,64007
A50,PRODUCT34,201611,3038
A50,PRODUCT40,201611,66
A50,PRODUCT47,201611,5
A50,PRODUCT60,201611,56
A50,PRODUCT56,201611,15
A50,PRODUCT57,201611,661
A50,PRODUCT12,201611,2832
A50,PRODUCT1,201611,21
A50,PRODUCT33,201611,858
A50,PRODUCT17,201611,31
A20,PRODUCT58,201611,171
A20,PRODUCT59,201611,98432
A20,PRODUCT34,201611,4035
A17,PRODUCT58,201611,145
A17,PRODUCT63,201611,569
A17,PRODUCT15,201611,211
A17,PRODUCT4,201611,588
A17,PRODUCT16,201611,1302
A17,PRODUCT59,201611,50460
A17,PRODUCT34,201611,1700
A17,PRODUCT47,201611,126
A17,PRODUCT60,201611,0
A17,PRODUCT56,201611,194
A17,PRODUCT57,201611,1180
A17,PRODUCT12,201611,14013
A17,PRODUCT1,201611,3
A17,PRODUCT33,201611,332
A17,PRODUCT14,201611,84
A17,PRODUCT62,201611,2128
A18,PRODUCT58,201611,243
A18,PRODUCT63,201611,205
A18,PRODUCT15,201611,20
A18,PRODUCT4,201611,1308
A18,PRODUCT16,201611,4092
A18,PRODUCT36,201611,0
A18,PRODUCT59,201611,355108
A18,PRODUCT34,201611,15127
A18,PRODUCT40,201611,8
A18,PRODUCT47,201611,110
A18,PRODUCT56,201611,51
A18,PRODUCT57,201611,588
A18,PRODUCT12,201611,46742
A18,PRODUCT1,201611,0
A18,PRODUCT33,201611,3370
A18,PRODUCT14,201611,37
A32,PRODUCT58,201611,314
A32,PRODUCT63,201611,647
A32,PRODUCT15,201611,426
A32,PRODUCT4,201611,633
A32,PRODUCT16,201611,640
A32,PRODUCT59,201611,74668
A32,PRODUCT34,201611,4609
A32,PRODUCT47,201611,41
A32,PRODUCT60,201611,374
A32,PRODUCT56,201611,218
A32,PRODUCT57,201611,690
A32,PRODUCT12,201611,7464
A32,PRODUCT1,201611,19
A32,PRODUCT33,201611,274
A32,PRODUCT14,201611,15
A32,PRODUCT62,201611,1714
A56,PRODUCT2,201611,77
A56,PRODUCT58,201611,131
A56,PRODUCT63,201611,1112
A56,PRODUCT15,201611,246
A56,PRODUCT4,201611,235
A56,PRODUCT16,201611,541
A56,PRODUCT59,201611,29534
A56,PRODUCT34,201611,2206
A56,PRODUCT40,201611,0
A56,PRODUCT47,201611,15
A56,PRODUCT60,201611,0
A56,PRODUCT56,201611,95
A56,PRODUCT57,201611,1461
A56,PRODUCT12,201611,7103
A56,PRODUCT1,201611,0
A56,PRODUCT33,201611,77
A56,PRODUCT14,201611,3
A56,PRODUCT62,201611,1178
A40,PRODUCT58,201611,4542
A40,PRODUCT63,201611,157
A40,PRODUCT15,201611,512
A40,PRODUCT4,201611,583
A40,PRODUCT16,201611,370
A40,PRODUCT59,201611,121499
A40,PRODUCT34,201611,8784
A40,PRODUCT40,201611,5
A40,PRODUCT47,201611,3
A40,PRODUCT60,201611,1013
A40,PRODUCT56,201611,145
A40,PRODUCT57,201611,10
A40,PRODUCT12,201611,21241
A40,PRODUCT1,201611,726
A40,PRODUCT33,201611,3935
A45,PRODUCT58,201611,234
A45,PRODUCT59,201611,20847
A45,PRODUCT34,201611,2410
A45,PRODUCT40,201611,0
A45,PRODUCT47,201611,1
A45,PRODUCT60,201611,348
A45,PRODUCT56,201611,24
A45,PRODUCT57,201611,13
A45,PRODUCT12,201611,2005
A45,PRODUCT1,201611,49
A45,PRODUCT33,201611,341
A18,PRODUCT16,201638,2068
A18,PRODUCT36,201638,0
A18,PRODUCT59,201638,346297
A18,PRODUCT34,201638,11937
A18,PRODUCT40,201638,10
A18,PRODUCT47,201638,76
A18,PRODUCT56,201638,73
A18,PRODUCT57,201638,487
A18,PRODUCT12,201638,44873
A18,PRODUCT1,201638,23
A18,PRODUCT33,201638,3379
A18,PRODUCT14,201638,22
A32,PRODUCT58,201638,364
A32,PRODUCT63,201638,230
A32,PRODUCT15,201638,542
A32,PRODUCT4,201638,515
A32,PRODUCT16,201638,574
A32,PRODUCT59,201638,59552
A32,PRODUCT34,201638,3664
A32,PRODUCT47,201638,15
A32,PRODUCT60,201638,349
A32,PRODUCT56,201638,129
A32,PRODUCT57,201638,985
A32,PRODUCT12,201638,7031
A32,PRODUCT1,201638,10
A32,PRODUCT33,201638,188
A32,PRODUCT14,201638,0
A32,PRODUCT62,201638,1817
A56,PRODUCT2,201638,218
A56,PRODUCT58,201638,98
A56,PRODUCT63,201638,922
A00,PRODUCT34,201639,561
A29,PRODUCT58,201639,143
A29,PRODUCT59,201639,98663
A29,PRODUCT34,201639,1609
A63,PRODUCT58,201639,11
A63,PRODUCT59,201639,5050
A63,PRODUCT34,201639,86
A66,PRODUCT58,201639,10
A66,PRODUCT59,201639,3469
A66,PRODUCT34,201639,230
A67,PRODUCT58,201639,30
A67,PRODUCT59,201639,28798
A67,PRODUCT34,201639,823
A69,PRODUCT58,201639,1
A69,PRODUCT59,201639,14433
A69,PRODUCT34,201639,141
A68,PRODUCT58,201639,0
A68,PRODUCT59,201639,2729
A68,PRODUCT34,201639,69
A53,PRODUCT58,201639,0
A53,PRODUCT59,201639,8640
A53,PRODUCT34,201639,0
A70,PRODUCT58,201639,64
A70,PRODUCT59,201639,114569
A70,PRODUCT34,201639,1735
A27,PRODUCT15,201639,93
A27,PRODUCT4,201639,121
A27,PRODUCT16,201639,2
A27,PRODUCT59,201639,510697
A27,PRODUCT34,201639,14640
A27,PRODUCT40,201639,51584
A27,PRODUCT47,201639,22
A27,PRODUCT60,201639,0
A27,PRODUCT56,201639,547
A27,PRODUCT57,201639,19018
A27,PRODUCT12,201639,80273
A27,PRODUCT33,201639,3359
A27,PRODUCT62,201639,16154
A27,PRODUCT17,201639,11838
A23,PRODUCT58,201639,2055
A23,PRODUCT63,201639,1654
A23,PRODUCT15,201639,373
A23,PRODUCT4,201639,1243
A23,PRODUCT16,201639,0
A37,PRODUCT58,201641,44
A37,PRODUCT59,201641,29483
A37,PRODUCT34,201641,877
A31,PRODUCT58,201641,34
A31,PRODUCT59,201641,19624
A31,PRODUCT34,201641,620
A04,PRODUCT58,201641,3612
A04,PRODUCT63,201641,11
A04,PRODUCT15,201641,19
A04,PRODUCT4,201641,1537
A04,PRODUCT16,201641,0
A04,PRODUCT59,201641,109234
A04,PRODUCT34,201641,5843
A04,PRODUCT40,201641,1006
A04,PRODUCT47,201641,0
A04,PRODUCT60,201641,2
A04,PRODUCT56,201641,81
A04,PRODUCT57,201641,1132
A04,PRODUCT12,201641,12615
A04,PRODUCT1,201641,0
A04,PRODUCT33,201641,965
A04,PRODUCT14,201641,41
A04,PRODUCT62,201641,503
A04,PRODUCT17,201641,59
A05,PRODUCT2,201641,428
A05,PRODUCT58,201641,880
A05,PRODUCT63,201641,322
A05,PRODUCT15,201641,327
A05,PRODUCT4,201641,1151
A05,PRODUCT16,201641,89
A05,PRODUCT59,201641,66224
A05,PRODUCT34,201641,5981
A05,PRODUCT40,201641,7
A05,PRODUCT47,201641,31
A05,PRODUCT60,201641,139
A05,PRODUCT56,201641,266
A05,PRODUCT57,201641,46
A05,PRODUCT12,201641,2832
A05,PRODUCT1,201641,13
A05,PRODUCT33,201641,200
A05,PRODUCT14,201641,6
A05,PRODUCT62,201641,1051
A05,PRODUCT17,201641,48
A52,PRODUCT58,201641,2795
A52,PRODUCT63,201641,109
A52,PRODUCT15,201641,0
A52,PRODUCT4,201641,625
A52,PRODUCT36,201641,0
A52,PRODUCT59,201641,94651
A52,PRODUCT34,201641,9720
A48,PRODUCT72,201642,1
A48,PRODUCT40,201642,540
A48,PRODUCT47,201642,3171
A48,PRODUCT13,201642,53
A48,PRODUCT73,201642,7183
A48,PRODUCT60,201642,387
A48,PRODUCT56,201642,1710
A48,PRODUCT57,201642,2465
A48,PRODUCT61,201642,0
A48,PRODUCT12,201642,10859
A48,PRODUCT1,201642,6623
A77,PRODUCT12,201642,4292
A77,PRODUCT1,201642,3048
A28,PRODUCT4,201612,486
A28,PRODUCT16,201612,0
A28,PRODUCT59,201612,77409
A28,PRODUCT34,201612,10374
A28,PRODUCT40,201612,0
A28,PRODUCT47,201612,0
A28,PRODUCT60,201612,10
A28,PRODUCT56,201612,100
A28,PRODUCT57,201612,1764
A28,PRODUCT12,201612,4502
A28,PRODUCT1,201612,4
A28,PRODUCT33,201612,103
A28,PRODUCT62,201612,1563
A22,PRODUCT58,201612,1183
A22,PRODUCT59,201612,62623
A22,PRODUCT34,201612,6003
A22,PRODUCT56,201612,109
A22,PRODUCT57,201612,3516
A22,PRODUCT12,201612,14336
A22,PRODUCT33,201612,931
A22,PRODUCT62,201612,2811
A06,PRODUCT58,201612,522
A06,PRODUCT59,201612,34007
A06,PRODUCT34,201612,3455
A06,PRODUCT60,201612,89
A06,PRODUCT56,201612,9
A06,PRODUCT57,201612,136
A06,PRODUCT12,201612,1768
A06,PRODUCT33,201612,80
A06,PRODUCT62,201612,178
A41,PRODUCT58,201612,377
A41,PRODUCT59,201612,393768
A41,PRODUCT34,201612,12553
A41,PRODUCT12,201612,24247
A60,PRODUCT58,201612,1311
A60,PRODUCT63,201612,24
A60,PRODUCT4,201612,45
A60,PRODUCT59,201612,49431
A60,PRODUCT34,201612,5630
A60,PRODUCT47,201612,0
A60,PRODUCT56,201612,11
A60,PRODUCT57,201612,95
A60,PRODUCT12,201612,1337
A60,PRODUCT1,201612,2
A60,PRODUCT33,201612,80
A60,PRODUCT62,201612,367
A37,PRODUCT58,201612,81
A37,PRODUCT59,201612,39479
A37,PRODUCT34,201612,731
A31,PRODUCT58,201612,301
A31,PRODUCT59,201612,37084
A31,PRODUCT34,201612,380
A04,PRODUCT58,201612,2051
A04,PRODUCT63,201612,375
A04,PRODUCT15,201612,1959
A04,PRODUCT4,201612,1060
A04,PRODUCT16,201612,1
A04,PRODUCT59,201612,111084
A04,PRODUCT34,201612,7843
A04,PRODUCT40,201612,32
A04,PRODUCT47,201612,7
A04,PRODUCT60,201612,42
A04,PRODUCT56,201612,218
A04,PRODUCT57,201612,1293
A04,PRODUCT12,201612,13821
A04,PRODUCT1,201612,6
A04,PRODUCT33,201612,884
A04,PRODUCT14,201612,45
A04,PRODUCT62,201612,487
A04,PRODUCT17,201612,287
A05,PRODUCT2,201612,1121
A05,PRODUCT58,201612,1411
A05,PRODUCT63,201612,418
A05,PRODUCT15,201612,688
A05,PRODUCT4,201612,1294
A05,PRODUCT16,201612,109
A05,PRODUCT59,201612,90866
A05,PRODUCT34,201612,5741
A05,PRODUCT40,201612,4
A05,PRODUCT47,201612,11
A05,PRODUCT60,201612,130
A05,PRODUCT56,201612,194
A05,PRODUCT57,201612,19
A05,PRODUCT12,201612,2416
A05,PRODUCT1,201612,42
A05,PRODUCT33,201612,324
A05,PRODUCT14,201612,5
A05,PRODUCT62,201612,1197
A05,PRODUCT17,201612,197
A52,PRODUCT58,201612,2061
A52,PRODUCT63,201612,76
A52,PRODUCT15,201612,0
A52,PRODUCT4,201612,379
A52,PRODUCT36,201612,1
A52,PRODUCT59,201612,108935
A52,PRODUCT34,201612,11375
A52,PRODUCT47,201612,30
A52,PRODUCT60,201612,593
A52,PRODUCT56,201612,174
A52,PRODUCT57,201612,1987
A52,PRODUCT12,201612,6976
A52,PRODUCT1,201612,125
A11,PRODUCT4,201615,105
A11,PRODUCT16,201615,27
A68,PRODUCT58,201615,35
A68,PRODUCT59,201615,11812
A68,PRODUCT34,201615,113
A53,PRODUCT58,201615,0
A53,PRODUCT59,201615,11337
A53,PRODUCT34,201615,0
A70,PRODUCT58,201615,191
A70,PRODUCT59,201615,90687
A70,PRODUCT34,201615,1594
A27,PRODUCT15,201615,10
A27,PRODUCT4,201615,11
A27,PRODUCT16,201615,0
A27,PRODUCT59,201615,483087
A27,PRODUCT34,201615,9151
A27,PRODUCT40,201615,59113
A27,PRODUCT47,201615,25
A27,PRODUCT60,201615,0
A27,PRODUCT56,201615,508
A27,PRODUCT57,201615,15745
A27,PRODUCT12,201615,28914
A27,PRODUCT33,201615,1287
A27,PRODUCT62,201615,6879
A27,PRODUCT17,201615,3956
A23,PRODUCT58,201615,4105
A23,PRODUCT63,201615,1898
A23,PRODUCT15,201615,303
A23,PRODUCT4,201615,1572
A23,PRODUCT16,201615,0
A23,PRODUCT36,201615,0
A23,PRODUCT59,201615,50091
A23,PRODUCT34,201615,11701
A23,PRODUCT47,201615,713
A23,PRODUCT60,201615,531
A23,PRODUCT56,201615,263
A23,PRODUCT57,201615,1323
A23,PRODUCT12,201615,7580
A23,PRODUCT1,201615,367
