regionseg,salesid,productgroup,item,targetweek,planwee,map_price,ir,pmap,pmap10,pro_percent
A01,SALESID0001,PG04,ITEM0238,201442,201601,1749,100,1649,1649,0.057175529
A01,SALESID0001,PG04,ITEM0238,201450,201601,1749,100,1649,1649,0.057175529
A01,SALESID0001,PG04,ITEM0238,201502,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201503,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201504,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201505,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201506,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201507,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201508,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201509,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201510,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201511,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0309,201632,201619,0,411,-411,-370,0.25
A01,SALESID0001,PG03,ITEM0182,201549,201601,949,250,699,699,0.263435195
A01,SALESID0001,PG03,ITEM0182,201551,201601,949,117,832,749,0.210748156
A01,SALESID0001,PG03,ITEM0182,201552,201601,949,117,832,749,0.210748156
A01,SALESID0001,PG03,ITEM0182,201553,201601,949,117,832,749,0.210748156
A01,SALESID0001,PG03,ITEM0182,201601,201601,949,117,832,749,0.210748156
A01,SALESID0001,PG03,ITEM0182,201602,201601,949,117,832,749,0.210748156
A01,SALESID0001,PG03,ITEM0182,201603,201601,949,117,832,749,0.210748156
A01,SALESID0001,PG03,ITEM0182,201604,201601,949,117,832,749,0.210748156
A01,SALESID0001,PG03,ITEM0182,201605,201601,949,117,832,749,0.210748156
A01,SALESID0001,PG03,ITEM0182,201606,201601,949,117,832,749,0.210748156
A01,SALESID0001,PG03,ITEM0182,201607,201601,949,117,832,749,0.210748156
A01,SALESID0001,PG03,ITEM0182,201608,201601,949,117,832,749,0.210748156
A01,SALESID0001,PG03,ITEM0182,201609,201601,949,117,832,749,0.210748156
A01,SALESID0001,PG03,ITEM0182,201610,201601,949,117,832,749,0.210748156
A01,SALESID0001,PG03,ITEM0182,201611,201601,949,117,832,749,0.210748156
A01,SALESID0001,PG03,ITEM0182,201612,201601,949,117,832,749,0.210748156
A01,SALESID0001,PG03,ITEM0182,201614,201601,949,117,832,749,0.210748156
A01,SALESID0001,PG03,ITEM0182,201615,201601,949,117,832,749,0.210748156
A01,SALESID0001,PG03,ITEM0182,201616,201601,949,117,832,749,0.210748156
A01,SALESID0001,PG03,ITEM0182,201617,201601,949,117,832,749,0.210748156
A01,SALESID0001,PG03,ITEM0182,201618,201601,949,117,832,749,0.210748156
A01,SALESID0001,PG03,ITEM0182,201619,201619,949,117,832,749,0.210748156
A01,SALESID0001,PG04,ITEM0263,201606,201601,3199,756,2443,2199,0.312597687
A01,SALESID0001,PG04,ITEM0263,201607,201601,3199,756,2443,2199,0.312597687
A01,SALESID0001,PG04,ITEM0263,201608,201601,3199,756,2443,2199,0.312597687
A01,SALESID0001,PG04,ITEM0263,201609,201601,3199,200,2999,2699,0.156298843
A01,SALESID0001,PG04,ITEM0263,201610,201601,3199,534,2665,2399,0.250078149
A01,SALESID0001,PG04,ITEM0263,201611,201601,3199,645,2554,2299,0.281337918
A01,SALESID0001,PG04,ITEM0263,201612,201601,3199,645,2554,2299,0.281337918
A01,SALESID0001,PG04,ITEM0263,201613,201601,3199,311,2888,2599,0.187558612
A01,SALESID0001,PG04,ITEM0263,201614,201601,3199,756,2443,2199,0.312597687
A01,SALESID0001,PG04,ITEM0263,201615,201601,3199,756,2443,2199,0.312597687
A01,SALESID0001,PG04,ITEM0263,201616,201601,3199,756,2443,2199,0.312597687
A01,SALESID0001,PG04,ITEM0263,201617,201601,3199,756,2443,2199,0.312597687
A01,SALESID0001,PG04,ITEM0263,201618,201601,3199,311,2888,2599,0.187558612
A01,SALESID0001,PG04,ITEM0263,201619,201619,3199,311,2888,2600,0.187246014
A01,SALESID0001,PG04,ITEM0263,201620,201620,3199,867,2332,2099,0.343857455
A01,SALESID0001,PG04,ITEM0263,201621,201621,3199,867,2332,2099,0.343857455
A01,SALESID0001,PG04,ITEM0263,201622,201622,3199,867,2332,2099,0.343857455
A01,SALESID0001,PG04,ITEM0263,201623,201623,3199,867,2332,2099,0.343857455
A01,SALESID0001,PG04,ITEM0263,201624,201624,3199,311,2888,2600,0.187246014
A01,SALESID0001,PG04,ITEM0263,201625,201625,3199,1089,2110,1899,0.406376993
A01,SALESID0001,PG04,ITEM0263,201626,201626,3199,1089,2110,1899,0.406376993
A01,SALESID0001,PG04,ITEM0263,201627,201627,3199,1089,2110,1899,0.406376993
A01,SALESID0001,PG04,ITEM0263,201628,201628,3199,1089,2110,1899,0.406376993
A01,SALESID0001,PG04,ITEM0263,201629,201628,3199,989,2210,1989,0.378243201
A01,SALESID0001,PG04,ITEM0264,201313,201601,1899,300,1599,1599,0.157977883
A01,SALESID0001,PG04,ITEM0264,201315,201601,1899,300,1599,1599,0.157977883
A01,SALESID0001,PG04,ITEM0264,201316,201601,1899,300,1599,1599,0.157977883
A01,SALESID0001,PG04,ITEM0264,201317,201601,1899,300,1599,1599,0.157977883
A01,SALESID0001,PG04,ITEM0264,201320,201601,1899,300,1599,1599,0.157977883
A01,SALESID0001,PG04,ITEM0264,201321,201601,1899,300,1599,1599,0.157977883
A01,SALESID0001,PG04,ITEM0264,201322,201601,1899,300,1599,1599,0.157977883
A01,SALESID0001,PG04,ITEM0264,201323,201601,1899,300,1599,1599,0.157977883
A01,SALESID0001,PG04,ITEM0264,201325,201601,1899,400,1499,1499,0.210637177
A01,SALESID0001,PG04,ITEM0264,201326,201601,1899,400,1499,1499,0.210637177
A01,SALESID0001,PG04,ITEM0264,201327,201601,1899,400,1499,1499,0.210637177
A01,SALESID0001,PG04,ITEM0264,201328,201601,1899,400,1499,1499,0.210637177
A01,SALESID0001,PG04,ITEM0264,201331,201601,1899,400,1499,1499,0.210637177
A01,SALESID0001,PG04,ITEM0264,201332,201601,1899,400,1499,1499,0.210637177
A01,SALESID0001,PG04,ITEM0264,201333,201601,1899,400,1499,1499,0.210637177
A01,SALESID0001,PG04,ITEM0264,201335,201601,1899,400,1499,1499,0.210637177
A01,SALESID0001,PG04,ITEM0264,201336,201601,1899,400,1499,1499,0.210637177
A01,SALESID0001,PG04,ITEM0264,201340,201601,1899,400,1499,1499,0.210637177
A01,SALESID0001,PG04,ITEM0264,201341,201601,1899,400,1499,1499,0.210637177
A01,SALESID0001,PG04,ITEM0264,201342,201601,1899,400,1499,1499,0.210637177
A01,SALESID0001,PG04,ITEM0264,201343,201601,1899,400,1499,1499,0.210637177
A01,SALESID0001,PG04,ITEM0264,201344,201601,1899,400,1499,1499,0.210637177
A01,SALESID0001,PG04,ITEM0264,201346,201601,1899,700,1199,1199,0.368615061
A01,SALESID0001,PG04,ITEM0264,201347,201601,1899,700,1199,1199,0.368615061
A01,SALESID0001,PG04,ITEM0264,201348,201601,1899,700,1199,1199,0.368615061
A01,SALESID0001,PG04,ITEM0264,201349,201601,1899,700,1199,1199,0.368615061
A01,SALESID0001,PG04,ITEM0264,201406,201601,1899,300,1599,1599,0.157977883
A01,SALESID0001,PG04,ITEM0264,201407,201601,1899,300,1599,1599,0.157977883
A01,SALESID0001,PG04,ITEM0264,201408,201601,1899,300,1599,1599,0.157977883
A01,SALESID0001,PG04,ITEM0264,201412,201601,1899,300,1599,1599,0.157977883
A01,SALESID0001,PG04,ITEM0264,201413,201601,1899,300,1599,1599,0.157977883
A01,SALESID0001,PG04,ITEM0264,201414,201601,1899,300,1599,1599,0.157977883
A01,SALESID0001,PG04,ITEM0264,201415,201601,1899,300,1599,1599,0.157977883
A01,SALESID0001,PG04,ITEM0264,201416,201601,1899,300,1599,1599,0.157977883
A01,SALESID0001,PG04,ITEM0264,201417,201601,1899,300,1599,1599,0.157977883
A01,SALESID0001,PG04,ITEM0264,201420,201601,1899,400,1499,1499,0.210637177
A01,SALESID0001,PG04,ITEM0264,201421,201601,1899,400,1499,1499,0.210637177
A01,SALESID0001,PG05,ITEM0452,201631,201628,1299,407,892,803,0.381832179
A01,SALESID0001,PG04,ITEM0286,201632,201628,2799,367,2432,2189,0.217934977
A01,SALESID0001,PG04,ITEM0252,201525,201601,3099,322,2777,2499,0.193610842
A01,SALESID0001,PG04,ITEM0252,201526,201601,3099,433,2666,2399,0.225879316
A01,SALESID0001,PG04,ITEM0252,201527,201601,3099,433,2666,2399,0.225879316
A01,SALESID0001,PG04,ITEM0252,201528,201601,3099,433,2666,2399,0.225879316
A01,SALESID0001,PG04,ITEM0252,201529,201601,3099,322,2777,2499,0.193610842
A01,SALESID0001,PG04,ITEM0252,201530,201601,3099,322,2777,2499,0.193610842
A01,SALESID0001,PG04,ITEM0252,201531,201601,3099,322,2777,2499,0.193610842
A01,SALESID0001,PG04,ITEM0252,201532,201601,3099,322,2777,2499,0.193610842
A01,SALESID0001,PG04,ITEM0252,201533,201601,3099,322,2777,2499,0.193610842
A01,SALESID0001,PG04,ITEM0252,201534,201601,3099,322,2777,2499,0.193610842
A01,SALESID0001,PG04,ITEM0252,201535,201601,3099,656,2443,2199,0.290416263
A01,SALESID0001,PG04,ITEM0252,201536,201601,3099,656,2443,2199,0.290416263
A01,SALESID0001,PG04,ITEM0252,201537,201601,3099,656,2443,2199,0.290416263
A01,SALESID0001,PG04,ITEM0252,201538,201601,3099,656,2443,2199,0.290416263
A01,SALESID0001,PG04,ITEM0252,201539,201601,3099,322,2777,2499,0.193610842
A01,SALESID0001,PG04,ITEM0252,201540,201601,3099,322,2777,2499,0.193610842
A01,SALESID0001,PG04,ITEM0252,201541,201601,3099,322,2777,2499,0.193610842
A01,SALESID0001,PG04,ITEM0252,201542,201601,3099,322,2777,2499,0.193610842
A01,SALESID0001,PG04,ITEM0252,201543,201601,3099,322,2777,2499,0.193610842
A01,SALESID0001,PG04,ITEM0252,201544,201601,3099,322,2777,2499,0.193610842
A01,SALESID0001,PG04,ITEM0252,201545,201601,3099,1100,1999,1999,0.354953211
A01,SALESID0001,PG04,ITEM0252,201546,201601,3099,1100,1999,1999,0.354953211
A01,SALESID0001,PG04,ITEM0252,201547,201601,3099,1100,1999,1999,0.354953211
A01,SALESID0001,PG04,ITEM0252,201548,201601,3099,1100,1999,1999,0.354953211
A01,SALESID0001,PG03,ITEM0194,201625,201625,949,283,666,600,0.367755532
A01,SALESID0001,PG03,ITEM0194,201626,201626,949,283,666,600,0.367755532
A01,SALESID0001,PG03,ITEM0194,201627,201627,949,283,666,600,0.367755532
A01,SALESID0001,PG03,ITEM0194,201628,201628,949,283,666,600,0.367755532
A01,SALESID0001,PG03,ITEM0194,201629,201628,949,84,666,600,0.367755532
A01,SALESID0001,PG03,ITEM0195,201505,201601,999,111,888,799,0.2002002
A01,SALESID0001,PG03,ITEM0195,201506,201601,999,111,888,799,0.2002002
A01,SALESID0001,PG03,ITEM0195,201507,201601,999,111,888,799,0.2002002
A01,SALESID0001,PG03,ITEM0195,201510,201601,999,111,888,799,0.2002002
A01,SALESID0001,PG03,ITEM0195,201511,201601,999,111,888,799,0.2002002
A01,SALESID0001,PG03,ITEM0195,201512,201601,999,111,888,799,0.2002002
A01,SALESID0001,PG03,ITEM0195,201515,201601,999,111,888,799,0.2002002
A01,SALESID0001,PG03,ITEM0195,201516,201601,999,111,888,799,0.2002002
A01,SALESID0001,PG03,ITEM0195,201517,201601,999,111,888,799,0.2002002
A01,SALESID0001,PG03,ITEM0195,201518,201601,999,111,888,799,0.2002002
A01,SALESID0001,PG03,ITEM0195,201526,201601,999,333,666,599,0.4004004
A01,SALESID0001,PG03,ITEM0195,201527,201601,999,333,666,599,0.4004004
A01,SALESID0001,PG03,ITEM0195,201528,201601,999,333,666,599,0.4004004
A01,SALESID0001,PG03,ITEM0195,201529,201601,999,333,666,599,0.4004004
A01,SALESID0001,PG03,ITEM0195,201533,201601,999,111,888,799,0.2002002
A01,SALESID0001,PG03,ITEM0195,201534,201601,999,111,888,799,0.2002002
A01,SALESID0001,PG03,ITEM0195,201535,201601,999,333,666,599,0.4004004
A01,SALESID0001,PG03,ITEM0195,201536,201601,999,333,666,599,0.4004004
A01,SALESID0001,PG03,ITEM0195,201537,201601,999,333,666,599,0.4004004
A01,SALESID0001,PG03,ITEM0195,201538,201601,999,333,666,599,0.4004004
A01,SALESID0001,PG03,ITEM0195,201539,201601,999,111,888,799,0.2002002
A01,SALESID0001,PG03,ITEM0195,201540,201601,999,111,888,799,0.2002002
A01,SALESID0001,PG03,ITEM0195,201545,201601,999,400,599,599,0.4004004
A01,SALESID0001,PG03,ITEM0195,201546,201601,999,400,599,599,0.4004004
A01,SALESID0001,PG03,ITEM0195,201547,201601,999,400,599,599,0.4004004
A01,SALESID0001,PG03,ITEM0195,201548,201601,999,400,599,599,0.4004004
A01,SALESID0001,PG03,ITEM0195,201549,201601,999,400,599,599,0.4004004
A01,SALESID0001,PG03,ITEM0195,201550,201601,999,111,888,799,0.2002002
A01,SALESID0001,PG03,ITEM0195,201551,201601,999,111,888,799,0.2002002
A01,SALESID0001,PG03,ITEM0195,201602,201601,999,222,777,699,0.3003003
A01,SALESID0001,PG03,ITEM0195,201603,201601,999,222,777,699,0.3003003
A01,SALESID0001,PG03,ITEM0195,201604,201601,999,222,777,699,0.3003003
A01,SALESID0001,PG03,ITEM0195,201605,201601,999,222,777,699,0.3003003
A01,SALESID0001,PG03,ITEM0195,201606,201601,999,222,777,699,0.3003003
A01,SALESID0001,PG03,ITEM0195,201607,201601,999,222,777,699,0.3003003
A01,SALESID0001,PG03,ITEM0195,201608,201601,999,222,777,699,0.3003003
A01,SALESID0001,PG03,ITEM0195,201611,201601,999,222,777,699,0.3003003
A01,SALESID0001,PG03,ITEM0195,201612,201601,999,222,777,699,0.3003003
A01,SALESID0001,PG03,ITEM0195,201613,201601,999,222,777,699,0.3003003
A01,SALESID0001,PG03,ITEM0195,201614,201601,999,245,754,679,0.32032032
A01,SALESID0001,PG03,ITEM0195,201615,201601,999,245,754,679,0.32032032
A01,SALESID0001,PG03,ITEM0195,201616,201601,999,245,754,679,0.32032032
A01,SALESID0001,PG03,ITEM0195,201617,201601,999,245,754,679,0.32032032
A01,SALESID0001,PG03,ITEM0195,201620,201620,999,245,754,679,0.32032032
A01,SALESID0001,PG03,ITEM0195,201621,201621,999,245,754,679,0.32032032
A01,SALESID0001,PG03,ITEM0195,201622,201622,999,245,754,679,0.32032032
A01,SALESID0001,PG03,ITEM0195,201623,201623,999,245,754,679,0.32032032
A01,SALESID0001,PG03,ITEM0195,201624,201624,999,111,888,800,0.199199199
A01,SALESID0001,PG03,ITEM0195,201625,201625,999,333,666,600,0.399399399
A01,SALESID0001,PG03,ITEM0195,201626,201626,999,333,666,600,0.399399399
A01,SALESID0001,PG03,ITEM0195,201627,201627,999,333,666,600,0.399399399
A01,SALESID0001,PG03,ITEM0195,201628,201628,999,333,666,600,0.399399399
A01,SALESID0001,PG03,ITEM0195,201629,201628,999,111,666,600,0.399399399
A01,SALESID0001,PG04,ITEM0294,201632,201628,3899,689,3210,2889,0.25904078
A01,SALESID0001,PG04,ITEM0337,201538,201601,2099,211,1888,1699,0.190566937
A01,SALESID0001,PG04,ITEM0337,201539,201601,2099,211,1888,1699,0.190566937
A01,SALESID0001,PG04,ITEM0337,201540,201601,2099,211,1888,1699,0.190566937
A01,SALESID0001,PG04,ITEM0337,201541,201601,2099,322,1777,1599,0.238208671
A01,SALESID0001,PG03,ITEM0198,201510,201601,1099,211,888,799,0.272975432
A01,SALESID0001,PG03,ITEM0198,201512,201601,1099,100,999,899,0.181983621
A01,SALESID0001,PG03,ITEM0198,201513,201601,1099,100,999,899,0.181983621
A01,SALESID0001,PG03,ITEM0198,201514,201601,1099,100,999,899,0.181983621
A01,SALESID0001,PG03,ITEM0198,201515,201601,1099,100,999,899,0.181983621
A01,SALESID0001,PG03,ITEM0198,201517,201601,1099,100,999,899,0.181983621
A01,SALESID0001,PG03,ITEM0198,201518,201601,1099,100,999,899,0.181983621
A01,SALESID0001,PG03,ITEM0198,201519,201601,1099,100,999,899,0.181983621
A01,SALESID0001,PG03,ITEM0198,201520,201601,1099,156,943,849,0.227479527
A01,SALESID0001,PG03,ITEM0198,201521,201601,1099,211,888,799,0.272975432
A01,SALESID0001,PG03,ITEM0198,201522,201601,1099,211,888,799,0.272975432
A01,SALESID0001,PG03,ITEM0198,201523,201601,1099,211,888,799,0.272975432
A01,SALESID0001,PG03,ITEM0198,201525,201601,1099,100,999,899,0.181983621
A01,SALESID0001,PG03,ITEM0198,201526,201601,1099,211,888,799,0.272975432
A01,SALESID0001,PG03,ITEM0198,201527,201601,1099,211,888,799,0.272975432
A01,SALESID0001,PG03,ITEM0198,201528,201601,1099,211,888,799,0.272975432
A01,SALESID0001,PG03,ITEM0198,201529,201601,1099,211,888,799,0.272975432
A01,SALESID0001,PG03,ITEM0198,201530,201601,1099,100,999,899,0.181983621
A01,SALESID0001,PG03,ITEM0198,201531,201601,1099,100,999,899,0.181983621
A01,SALESID0001,PG03,ITEM0198,201532,201601,1099,100,999,899,0.181983621
A01,SALESID0001,PG03,ITEM0198,201533,201601,1099,100,999,899,0.181983621
A01,SALESID0001,PG03,ITEM0198,201535,201601,1099,211,888,799,0.272975432
A01,SALESID0001,PG03,ITEM0198,201536,201601,1099,211,888,799,0.272975432
A01,SALESID0001,PG03,ITEM0198,201537,201601,1099,211,888,799,0.272975432
A01,SALESID0001,PG03,ITEM0198,201538,201601,1099,211,888,799,0.272975432
A01,SALESID0001,PG03,ITEM0198,201540,201601,1099,211,888,799,0.272975432
A01,SALESID0001,PG03,ITEM0198,201541,201601,1099,211,888,799,0.272975432
A01,SALESID0001,PG03,ITEM0198,201542,201601,1099,211,888,799,0.272975432
A01,SALESID0001,PG03,ITEM0198,201543,201601,1099,211,888,799,0.272975432
A01,SALESID0001,PG03,ITEM0198,201545,201601,1099,400,699,699,0.363967243
A01,SALESID0001,PG03,ITEM0198,201546,201601,1099,400,699,699,0.363967243
A01,SALESID0001,PG03,ITEM0198,201547,201601,1099,400,699,699,0.363967243
A01,SALESID0001,PG03,ITEM0198,201548,201601,1099,400,699,699,0.363967243
A01,SALESID0001,PG03,ITEM0198,201549,201601,1099,400,699,699,0.363967243
A01,SALESID0001,PG03,ITEM0198,201551,201601,1099,211,888,799,0.272975432
A01,SALESID0001,PG03,ITEM0198,201552,201601,1099,211,888,799,0.272975432
A01,SALESID0001,PG03,ITEM0198,201553,201601,1099,211,888,799,0.272975432
A01,SALESID0001,PG03,ITEM0198,201601,201601,1099,211,888,799,0.272975432
A01,SALESID0001,PG03,ITEM0198,201602,201601,1099,211,888,799,0.272975432
A01,SALESID0001,PG03,ITEM0198,201603,201601,1099,211,888,799,0.272975432
A01,SALESID0001,PG03,ITEM0198,201604,201601,1099,211,888,799,0.272975432
A01,SALESID0001,PG03,ITEM0198,201605,201601,1099,211,888,799,0.272975432
A01,SALESID0001,PG03,ITEM0198,201606,201601,1099,211,888,799,0.272975432
A01,SALESID0001,PG03,ITEM0198,201607,201601,1099,211,888,799,0.272975432
A01,SALESID0001,PG03,ITEM0198,201608,201601,1099,211,888,799,0.272975432
A01,SALESID0001,PG03,ITEM0198,201609,201601,1099,100,999,899,0.181983621
A01,SALESID0001,PG03,ITEM0198,201610,201601,1099,100,999,899,0.181983621
A01,SALESID0001,PG03,ITEM0198,201611,201601,1099,100,999,899,0.181983621
A01,SALESID0001,PG03,ITEM0198,201612,201601,1099,100,999,899,0.181983621
A01,SALESID0001,PG03,ITEM0198,201614,201601,1099,211,888,799,0.272975432
A01,SALESID0001,PG03,ITEM0198,201615,201601,1099,211,888,799,0.272975432
A01,SALESID0001,PG03,ITEM0198,201616,201601,1099,211,888,799,0.272975432
A01,SALESID0001,PG03,ITEM0198,201617,201601,1099,211,888,799,0.272975432
A01,SALESID0001,PG03,ITEM0161,201549,201601,2299,800,1499,1499,0.347977381
A01,SALESID0001,PG03,ITEM0161,201551,201601,2299,300,1999,1799,0.217485863
A01,SALESID0001,PG03,ITEM0161,201552,201601,2299,300,1999,1799,0.217485863
A01,SALESID0001,PG03,ITEM0161,201553,201601,2299,300,1999,1799,0.217485863
A01,SALESID0001,PG03,ITEM0161,201601,201601,2299,300,1999,1799,0.217485863
A01,SALESID0001,PG03,ITEM0161,201602,201601,2299,300,1999,1799,0.217485863
A01,SALESID0001,PG03,ITEM0161,201603,201601,2299,300,1999,1799,0.217485863
A01,SALESID0001,PG03,ITEM0161,201604,201601,2299,300,1999,1799,0.217485863
A01,SALESID0001,PG03,ITEM0161,201605,201601,2299,411,1888,1699,0.260983036
A01,SALESID0001,PG03,ITEM0161,201606,201601,2299,411,1888,1699,0.260983036
A01,SALESID0001,PG03,ITEM0161,201607,201601,2299,411,1888,1699,0.260983036
A01,SALESID0001,PG03,ITEM0161,201608,201601,2299,300,1999,1799,0.217485863
A01,SALESID0001,PG03,ITEM0161,201609,201601,2299,300,1999,1799,0.217485863
A01,SALESID0001,PG03,ITEM0161,201610,201601,2299,300,1999,1799,0.217485863
A01,SALESID0001,PG03,ITEM0161,201611,201601,2299,300,1999,1799,0.217485863
A01,SALESID0001,PG03,ITEM0161,201612,201601,2299,300,1999,1799,0.217485863
A01,SALESID0001,PG03,ITEM0161,201613,201601,2299,300,1999,1799,0.217485863
A01,SALESID0001,PG03,ITEM0161,201614,201601,2299,300,1999,1799,0.217485863
A01,SALESID0001,PG03,ITEM0161,201615,201601,2299,300,1999,1799,0.217485863
A01,SALESID0001,PG03,ITEM0161,201616,201601,2299,300,1999,1799,0.217485863
A01,SALESID0001,PG03,ITEM0161,201617,201601,2299,300,1999,1799,0.217485863
A01,SALESID0001,PG03,ITEM0161,201618,201601,2299,300,1999,1799,0.217485863
A01,SALESID0001,PG03,ITEM0161,201619,201619,2299,300,1999,1800,0.217050892
A01,SALESID0001,PG03,ITEM0161,201620,201620,2299,300,1999,1800,0.217050892
A01,SALESID0001,PG03,ITEM0161,201621,201621,2299,300,1999,1800,0.217050892
A01,SALESID0001,PG04,ITEM0265,201631,201619,0,395,-395,-356,0.25
A01,SALESID0001,PG04,ITEM0223,201634,201619,0,111,-111,-100,0.25
A01,SALESID0001,PG04,ITEM0238,201512,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201513,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201514,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201515,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201516,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201517,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201518,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201519,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201520,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201521,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201522,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201523,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201524,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201525,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201526,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201527,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201528,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201529,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201530,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201531,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201532,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201533,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201534,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201535,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201536,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201537,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201538,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201539,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201540,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201541,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201542,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201543,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201544,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201545,201601,1749,450,1299,1299,0.25728988
A01,SALESID0001,PG04,ITEM0238,201546,201601,1749,450,1299,1299,0.25728988
A01,SALESID0001,PG04,ITEM0238,201547,201601,1749,450,1299,1299,0.25728988
A01,SALESID0001,PG04,ITEM0238,201548,201601,1749,450,1299,1299,0.25728988
A01,SALESID0001,PG04,ITEM0238,201549,201601,1749,450,1299,1299,0.25728988
A01,SALESID0001,PG04,ITEM0238,201550,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201551,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201552,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201553,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201601,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201602,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201603,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201604,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201605,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201606,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201607,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201608,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201609,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201610,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201611,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201612,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201613,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201614,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201615,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201616,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201617,201601,1749,84,1665,1499,0.142938822
A01,SALESID0001,PG04,ITEM0238,201618,201601,1749,84,1665,1499,0.142938822
